epoch,loss
4,"{'discriminator': [2.114776134490967, 2.0657219886779785, 2.0227606296539307, 1.9901669025421143, 1.96728515625, 1.9532212018966675, 1.9463887214660645, 1.9448556900024414, 1.947987675666809, 1.9554641246795654, 1.965268850326538, 1.9747161865234375, 1.9823795557022095, 1.9877897500991821, 1.9909168481826782, 1.992043375968933, 1.9920563697814941, 1.9908037185668945, 1.9886435270309448, 1.9852783679962158, 1.981197476387024, 1.975691795349121, 1.9688255786895752, 1.963714599609375, 1.9584503173828125, 1.9524859189987183, 1.9510263204574585, 1.9463437795639038, 1.9416983127593994, 1.9406180381774902, 1.9335074424743652, 1.9341695308685303, 1.9274263381958008, 1.9260048866271973, 1.9271552562713623, 1.92422354221344, 1.9245675802230835, 1.9212732315063477, 1.9208859205245972, 1.9219831228256226, 1.9206656217575073, 1.9196796417236328, 1.9127764701843262, 1.909334421157837, 1.9058692455291748, 1.9068708419799805, 1.9071329832077026, 1.9049794673919678, 1.9048402309417725, 1.9140040874481201, 1.9299036264419556, 1.942323088645935, 1.949272871017456, 1.9669647216796875, 1.9895875453948975, 1.9979147911071777, 2.008535861968994, 2.0212206840515137, 2.0249147415161133, 2.0273637771606445, 2.0278618335723877, 2.0252127647399902, 2.01938796043396, 2.0119197368621826, 2.002737045288086, 1.993019700050354, 1.9827418327331543, 1.9711915254592896, 1.96182119846344, 1.9514038562774658, 1.9412851333618164, 1.934138536453247, 1.9245339632034302, 1.915930986404419, 1.9095103740692139, 1.9040776491165161, 1.8973844051361084, 1.8906230926513672, 1.888261079788208, 1.8824141025543213, 1.8801238536834717, 1.8754411935806274, 1.8730084896087646, 1.8674414157867432, 1.865155577659607, 1.8651909828186035, 1.859545350074768, 1.8548005819320679, 1.8601629734039307, 1.8499900102615356, 1.8573219776153564, 1.8539307117462158, 1.8563213348388672, 1.8510193824768066, 1.850556492805481, 1.854382872581482, 1.847182273864746, 1.845639944076538, 1.8489620685577393, 1.8420977592468262], 'generator': [12.139028549194336, 11.053958892822266, 11.583560943603516, 11.282081604003906, 12.059906959533691, 11.232599258422852, 11.392053604125977, 11.40870475769043, 11.542474746704102, 11.665298461914062, 11.958118438720703, 11.545618057250977, 12.267814636230469, 11.69392204284668, 11.691692352294922, 12.260958671569824, 11.961519241333008, 12.108183860778809, 11.884037971496582, 12.276317596435547, 11.970705032348633, 12.323031425476074, 12.266853332519531, 12.203347206115723, 12.776679992675781, 12.342412948608398, 13.656026840209961, 12.864767074584961, 13.775772094726562, 13.956064224243164, 13.371407508850098, 13.930170059204102, 13.604799270629883, 13.451377868652344, 14.131368637084961, 13.652900695800781, 13.780509948730469, 13.782487869262695, 13.9237060546875, 14.173013687133789, 14.206932067871094, 13.81757640838623, 14.275246620178223, 13.823975563049316, 14.279260635375977, 14.266823768615723, 13.78296184539795, 14.227703094482422, 14.127493858337402, 13.940484046936035, 13.906875610351562, 13.881080627441406, 13.622262954711914, 14.31634521484375, 14.35144329071045, 14.185159683227539, 14.34077262878418, 14.003134727478027, 14.005922317504883, 13.761273384094238, 14.073773384094238, 13.982465744018555, 13.960040092468262, 13.770946502685547, 13.71921443939209, 13.899093627929688, 13.794164657592773, 13.99219036102295, 13.804168701171875, 13.847590446472168, 13.736138343811035, 13.683489799499512, 13.429306030273438, 13.823344230651855, 13.319177627563477, 14.026365280151367, 13.754298210144043, 13.867525100708008, 13.8040771484375, 14.195773124694824, 14.125212669372559, 14.033452987670898, 14.382292747497559, 14.064813613891602, 14.18975830078125, 14.000654220581055, 14.411511421203613, 14.600379943847656, 13.546529769897461, 13.455423355102539, 13.939798355102539, 13.524618148803711, 12.762149810791016, 12.150874137878418, 11.679752349853516, 11.654779434204102, 12.232019424438477, 11.587823867797852, 11.599771499633789, 11.310352325439453]}"
3,"{'discriminator': [2.0930159091949463, 2.0387558937072754, 1.9950286149978638, 1.9643805027008057, 1.9451844692230225, 1.9363820552825928, 1.9367027282714844, 1.9417668581008911, 1.948028326034546, 1.9537265300750732, 1.9579644203186035, 1.9579116106033325, 1.9596774578094482, 1.9538893699645996, 1.9530757665634155, 1.9454809427261353, 1.9436275959014893, 1.9376381635665894, 1.9384242296218872, 1.9338384866714478, 1.9323062896728516, 1.9295507669448853, 1.9263907670974731, 1.9211454391479492, 1.9191677570343018, 1.907899260520935, 1.9041333198547363, 1.8907577991485596, 1.8802902698516846, 1.873152494430542, 1.860246181488037, 1.8534164428710938, 1.8386902809143066, 1.836391568183899, 1.8174687623977661, 1.8091580867767334, 1.8004776239395142, 1.7831456661224365, 1.7802531719207764, 1.772656798362732, 1.7640818357467651, 1.774702548980713, 1.7744263410568237, 1.7777683734893799, 1.7981975078582764, 1.8176361322402954, 1.8415154218673706, 1.8826501369476318, 1.9239269495010376, 1.9797978401184082, 2.0277926921844482, 2.058666706085205, 2.0947482585906982, 2.1325597763061523, 2.138361930847168, 2.137112855911255, 2.127185344696045, 2.1101880073547363, 2.0776140689849854, 2.049678087234497, 2.0294172763824463, 2.001685619354248, 1.9800623655319214, 1.9677120447158813, 1.9420201778411865, 1.9332146644592285, 1.920234203338623, 1.9102632999420166, 1.9030259847640991, 1.8959366083145142, 1.8845940828323364, 1.8809174299240112, 1.869063138961792, 1.8708467483520508, 1.8629597425460815, 1.8559688329696655, 1.8600966930389404, 1.847394347190857, 1.8412714004516602, 1.836923599243164, 1.8407682180404663, 1.839786171913147, 1.8395752906799316, 1.8363902568817139, 1.836287260055542, 1.8416979312896729, 1.8489371538162231, 1.8532087802886963, 1.8483233451843262, 1.862558364868164, 1.889227032661438, 1.9135464429855347, 1.9200077056884766, 1.9374170303344727, 1.9722363948822021, 1.9944339990615845, 2.0226619243621826, 2.0295045375823975, 2.095237970352173, 2.081037998199463], 'generator': [13.662313461303711, 13.962526321411133, 14.381324768066406, 14.370919227600098, 14.941097259521484, 15.15540885925293, 15.615933418273926, 15.84963607788086, 16.314922332763672, 16.049396514892578, 16.879653930664062, 16.749935150146484, 16.99571990966797, 16.678226470947266, 16.93772315979004, 16.5252685546875, 16.732666015625, 16.52942657470703, 16.194183349609375, 16.412012100219727, 16.20655059814453, 16.222354888916016, 15.71830940246582, 15.678841590881348, 16.072853088378906, 15.648092269897461, 16.283260345458984, 15.626361846923828, 15.811662673950195, 15.522114753723145, 15.629585266113281, 15.616097450256348, 15.644275665283203, 15.496417045593262, 15.296073913574219, 15.56810188293457, 15.376008987426758, 15.526803016662598, 15.002769470214844, 15.400154113769531, 15.705191612243652, 15.202010154724121, 15.251379013061523, 14.959473609924316, 14.801311492919922, 14.987180709838867, 14.800890922546387, 14.92136001586914, 14.954000473022461, 14.781393051147461, 15.107076644897461, 15.001729965209961, 14.433772087097168, 14.571847915649414, 14.586248397827148, 14.422407150268555, 13.75910758972168, 13.676793098449707, 13.737674713134766, 13.1050443649292, 12.599575996398926, 11.787849426269531, 10.77223014831543, 10.84140396118164, 10.42808723449707, 10.213907241821289, 10.006082534790039, 10.223793029785156, 10.33352279663086, 10.33531379699707, 9.85216236114502, 9.709356307983398, 9.930648803710938, 10.492246627807617, 9.790933609008789, 9.891878128051758, 9.955949783325195, 9.815947532653809, 10.118542671203613, 10.062982559204102, 9.917692184448242, 10.088101387023926, 10.592206001281738, 10.121784210205078, 9.93977165222168, 10.259174346923828, 9.958545684814453, 10.283075332641602, 10.043725967407227, 10.050480842590332, 10.362829208374023, 10.261062622070312, 9.863809585571289, 9.717963218688965, 10.066184997558594, 9.915328979492188, 10.19371509552002, 9.808158874511719, 9.746072769165039, 9.848123550415039]}"
5,"{'discriminator': [2.2697691917419434, 2.186735153198242, 2.1145613193511963, 2.054112672805786, 2.0082640647888184, 1.9767191410064697, 1.9579155445098877, 1.949498176574707, 1.9497873783111572, 1.956382393836975, 1.9652401208877563, 1.9742021560668945, 1.9819152355194092, 1.9854415655136108, 1.9845637083053589, 1.9787336587905884, 1.968879222869873, 1.9564176797866821, 1.9416098594665527, 1.9260010719299316, 1.9118117094039917, 1.898371934890747, 1.8883270025253296, 1.8842042684555054, 1.8789136409759521, 1.8810174465179443, 1.8826978206634521, 1.889939785003662, 1.9002418518066406, 1.911674976348877, 1.9266695976257324, 1.9430054426193237, 1.9690382480621338, 1.9977829456329346, 2.0367379188537598, 2.0720114707946777, 2.102407932281494, 2.123903274536133, 2.1327922344207764, 2.133462905883789, 2.1274962425231934, 2.111660957336426, 2.095780372619629, 2.076477289199829, 2.0557351112365723, 2.0360870361328125, 2.014714479446411, 1.9939414262771606, 1.9728401899337769, 1.9563060998916626, 1.9387794733047485, 1.9231663942337036, 1.913512945175171, 1.8953732252120972, 1.8868398666381836, 1.8730998039245605, 1.8632899522781372, 1.8519270420074463, 1.846670389175415, 1.8379480838775635, 1.833605408668518, 1.8322616815567017, 1.8324929475784302, 1.83128821849823, 1.8310790061950684, 1.8330621719360352, 1.8295199871063232, 1.8372746706008911, 1.8394794464111328, 1.8379063606262207, 1.8465479612350464, 1.8540116548538208, 1.8755841255187988, 1.8926823139190674, 1.9084209203720093, 1.9134864807128906, 1.9408776760101318, 1.954614281654358, 1.960465669631958, 1.981429100036621, 1.9972968101501465, 2.0135908126831055, 2.0233919620513916, 2.0270321369171143, 2.0251476764678955, 2.0289297103881836, 2.022125244140625, 2.044837474822998, 2.015702486038208, 2.0078630447387695, 2.0038821697235107, 1.9934663772583008, 1.985331416130066, 1.970346450805664, 1.9637150764465332, 1.9479398727416992, 1.9445817470550537, 1.9299083948135376, 1.9295356273651123, 1.9128683805465698], 'generator': [15.73327350616455, 15.427382469177246, 15.31329345703125, 15.401362419128418, 16.08345603942871, 16.107145309448242, 15.880667686462402, 16.089101791381836, 16.740243911743164, 16.976640701293945, 16.983623504638672, 17.717281341552734, 19.3651123046875, 18.312450408935547, 19.433624267578125, 19.82984733581543, 20.924728393554688, 21.752166748046875, 21.85570526123047, 23.211891174316406, 23.846954345703125, 23.997167587280273, 24.788894653320312, 24.126155853271484, 24.799381256103516, 23.887123107910156, 26.332406997680664, 23.50496482849121, 23.994827270507812, 23.647335052490234, 25.100444793701172, 23.784196853637695, 23.725862503051758, 23.7745361328125, 24.163955688476562, 23.693038940429688, 23.636150360107422, 23.933826446533203, 23.179874420166016, 23.242658615112305, 22.907102584838867, 22.532045364379883, 22.070032119750977, 22.812828063964844, 21.85366439819336, 22.21811294555664, 21.303585052490234, 21.217926025390625, 20.2401065826416, 19.977325439453125, 20.3458194732666, 19.425575256347656, 18.884723663330078, 18.591819763183594, 18.720657348632812, 18.456188201904297, 18.39105987548828, 17.714982986450195, 17.81143569946289, 17.152828216552734, 16.785993576049805, 16.1193790435791, 16.61005401611328, 16.18926239013672, 15.587916374206543, 15.406378746032715, 15.014398574829102, 13.918704986572266, 13.824962615966797, 13.171905517578125, 12.755411148071289, 12.979663848876953, 12.655109405517578, 12.71720027923584, 11.745595932006836, 12.664929389953613, 12.425516128540039, 12.762168884277344, 12.400693893432617, 11.986360549926758, 11.981523513793945, 11.885940551757812, 11.325109481811523, 11.678153991699219, 10.951095581054688, 10.861790657043457, 11.009944915771484, 11.23273754119873, 11.490238189697266, 11.091655731201172, 11.138626098632812, 11.037158966064453, 11.578034400939941, 12.377367973327637, 11.736017227172852, 12.010475158691406, 11.548202514648438, 12.312166213989258, 11.298677444458008, 11.762901306152344]}"
0,"{'discriminator': [2.1260948181152344, 2.0720205307006836, 2.029277801513672, 1.9941105842590332, 1.965653657913208, 1.9456079006195068, 1.9353915452957153, 1.9317903518676758, 1.9313535690307617, 1.9324231147766113, 1.9343645572662354, 1.9357032775878906, 1.9354066848754883, 1.933577537536621, 1.9297773838043213, 1.9249398708343506, 1.9219402074813843, 1.9225914478302002, 1.9265999794006348, 1.93196439743042, 1.9381911754608154, 1.947932481765747, 1.958616852760315, 1.9698421955108643, 1.979791522026062, 1.9863886833190918, 1.9932676553726196, 1.9983712434768677, 2.001913070678711, 2.006265163421631, 2.0086381435394287, 2.0104758739471436, 2.014108896255493, 2.014700174331665, 2.01204514503479, 2.010354518890381, 2.0075857639312744, 2.0026464462280273, 1.9968103170394897, 1.9896806478500366, 1.9821308851242065, 1.9742189645767212, 1.9657419919967651, 1.9570131301879883, 1.9486236572265625, 1.9400897026062012, 1.931488275527954, 1.922725796699524, 1.9144450426101685, 1.9061936140060425, 1.8969097137451172, 1.8882620334625244, 1.8798737525939941, 1.8719189167022705, 1.864362120628357, 1.8576583862304688, 1.8516361713409424, 1.8486671447753906, 1.8494834899902344, 1.8511664867401123, 1.8563333749771118, 1.866834044456482, 1.8812209367752075, 1.9000893831253052, 1.9216675758361816, 1.9443089962005615, 1.966845154762268, 1.990702509880066, 2.0168497562408447, 2.0387468338012695, 2.0557351112365723, 2.0707526206970215, 2.0789191722869873, 2.083979845046997, 2.078571319580078, 2.0768675804138184, 2.0613789558410645, 2.0527102947235107, 2.037609577178955, 2.022573709487915, 2.007765531539917, 1.9870723485946655, 1.9717750549316406, 1.9702157974243164, 1.9497407674789429, 1.9453901052474976, 1.9299992322921753, 1.9301763772964478, 1.9167252779006958, 1.9150900840759277, 1.9061572551727295, 1.9047753810882568, 1.8992458581924438, 1.8999112844467163, 1.8965569734573364, 1.9009573459625244, 1.9023951292037964, 1.909984827041626, 1.9214736223220825, 1.9292216300964355], 'generator': [5.469917297363281, 4.144298553466797, 5.041378021240234, 4.341823577880859, 4.190883159637451, 4.342248916625977, 3.792912483215332, 4.633777618408203, 4.725759506225586, 4.1371612548828125, 3.9680066108703613, 4.815784454345703, 5.0192975997924805, 5.1422858238220215, 4.5263471603393555, 4.406588554382324, 4.220273971557617, 4.140623569488525, 3.870671510696411, 3.718984603881836, 4.005017280578613, 4.793924331665039, 3.8273022174835205, 3.690437078475952, 3.583855390548706, 3.560922861099243, 3.5622665882110596, 3.2866134643554688, 3.708279609680176, 3.6652770042419434, 4.106985092163086, 3.8027615547180176, 3.594402551651001, 4.172458648681641, 3.918621063232422, 3.877922534942627, 4.046531677246094, 3.9204673767089844, 4.366442680358887, 4.512197494506836, 4.386580467224121, 3.7874274253845215, 4.2515645027160645, 4.34733772277832, 3.8559041023254395, 4.208828926086426, 4.2104268074035645, 4.396145820617676, 3.9937210083007812, 3.6620635986328125, 3.764749050140381, 3.788665771484375, 4.217628479003906, 3.976468086242676, 4.068229675292969, 3.929701805114746, 4.195024490356445, 3.816389560699463, 4.075640678405762, 4.292519569396973, 3.82698655128479, 3.981128692626953, 4.177494525909424, 3.812432289123535, 3.6093740463256836, 3.8385233879089355, 4.642516136169434, 3.9362285137176514, 4.303771018981934, 3.877429962158203, 4.28286075592041, 4.0539164543151855, 4.097376823425293, 3.677884101867676, 4.460804462432861, 3.7632265090942383, 3.627605438232422, 3.746669054031372, 3.8596715927124023, 4.068741321563721, 4.527740001678467, 4.826025485992432, 3.834681510925293, 4.383187770843506, 5.013558864593506, 5.642646789550781, 5.838249683380127, 6.347018241882324, 5.233118057250977, 5.148309707641602, 4.762760162353516, 5.300112724304199, 5.461747169494629, 5.695489883422852, 6.35681676864624, 5.002497673034668, 5.692995071411133, 5.109488010406494, 6.13890266418457, 5.9169921875]}"
1,"{'discriminator': [2.001485824584961, 1.9530054330825806, 1.9247623682022095, 1.912386417388916, 1.909682035446167, 1.9113363027572632, 1.9145413637161255, 1.9184788465499878, 1.920931339263916, 1.919972538948059, 1.9149324893951416, 1.909733772277832, 1.90941321849823, 1.9155784845352173, 1.9247132539749146, 1.9336810111999512, 1.9433410167694092, 1.9553959369659424, 1.9709081649780273, 1.9857527017593384, 1.9962351322174072, 2.001920461654663, 2.0062224864959717, 2.010263442993164, 2.0130038261413574, 2.0114998817443848, 2.008556365966797, 2.0045008659362793, 1.9969258308410645, 1.9860265254974365, 1.97579824924469, 1.9644684791564941, 1.9536986351013184, 1.9417767524719238, 1.929908037185669, 1.9228448867797852, 1.9160593748092651, 1.9091147184371948, 1.901970624923706, 1.8936479091644287, 1.8875287771224976, 1.8841562271118164, 1.8795627355575562, 1.8769060373306274, 1.8783986568450928, 1.8802740573883057, 1.883166790008545, 1.8890762329101562, 1.899756908416748, 1.9175752401351929, 1.9397673606872559, 1.9683095216751099, 1.9953434467315674, 2.035632610321045, 2.0893430709838867, 2.121584892272949, 2.157944679260254, 2.1710495948791504, 2.177863597869873, 2.193812847137451, 2.171236515045166, 2.1923153400421143, 2.1670427322387695, 2.181533098220825, 2.1598610877990723, 2.153695583343506, 2.151496410369873, 2.136640787124634, 2.1062936782836914, 2.0862903594970703, 2.0939719676971436, 2.0471816062927246, 2.0492711067199707, 2.0123393535614014, 2.006967306137085, 1.984278678894043, 1.9747610092163086, 1.963587999343872, 1.9504876136779785, 1.942392349243164, 1.9323830604553223, 1.923899531364441, 1.9159939289093018, 1.908447027206421, 1.9016507863998413, 1.8954720497131348, 1.889963150024414, 1.884876012802124, 1.881151556968689, 1.8778960704803467, 1.874436855316162, 1.8733103275299072, 1.8713082075119019, 1.8716483116149902, 1.8733608722686768, 1.873314619064331, 1.8745743036270142, 1.8771862983703613, 1.8789836168289185, 1.8780958652496338], 'generator': [6.878862380981445, 5.741835594177246, 5.884077072143555, 5.67866849899292, 6.24454402923584, 6.166383743286133, 5.967215061187744, 6.34835147857666, 5.640755653381348, 5.978360176086426, 5.773073673248291, 5.760503768920898, 6.1304450035095215, 5.46245002746582, 5.355067253112793, 5.456404685974121, 5.657881736755371, 5.338196277618408, 4.9097137451171875, 5.690749168395996, 5.083202362060547, 4.995077133178711, 5.2453718185424805, 4.992701530456543, 5.243212699890137, 5.55388879776001, 5.088274955749512, 5.544233322143555, 5.295191764831543, 5.151741027832031, 5.103025436401367, 5.158656120300293, 5.059061050415039, 5.629363059997559, 5.113286972045898, 5.080721378326416, 5.324424743652344, 4.988037109375, 5.553566932678223, 5.08947229385376, 5.269561767578125, 5.631451606750488, 5.486993789672852, 5.359931945800781, 5.941929340362549, 5.472216606140137, 5.233118057250977, 5.517795085906982, 5.881072998046875, 5.6870527267456055, 5.4767913818359375, 5.552992820739746, 5.479022026062012, 5.576423168182373, 5.821638107299805, 5.398824691772461, 6.096765518188477, 5.866424560546875, 6.238511085510254, 5.905716419219971, 6.884733200073242, 6.619248390197754, 6.622732162475586, 6.9387054443359375, 6.808836936950684, 7.479387283325195, 7.578023910522461, 7.5650739669799805, 7.122959136962891, 9.514904975891113, 8.258176803588867, 7.986900329589844, 8.09290885925293, 7.648983478546143, 7.354104042053223, 8.484060287475586, 8.493474960327148, 8.988677978515625, 7.743040084838867, 7.921710968017578, 7.735684394836426, 8.535741806030273, 7.923892021179199, 8.676661491394043, 7.734216213226318, 9.056502342224121, 8.107377052307129, 8.473162651062012, 9.29625129699707, 7.907224178314209, 8.12369155883789, 7.698155879974365, 7.645062446594238, 9.222210884094238, 8.68282699584961, 7.712368965148926, 8.59012508392334, 7.734504222869873, 7.999582290649414, 7.837970733642578]}"
2,"{'discriminator': [1.9325635433197021, 1.93290376663208, 1.9149773120880127, 1.9081363677978516, 1.9139478206634521, 1.9212234020233154, 1.9242802858352661, 1.9194684028625488, 1.9113593101501465, 1.907723069190979, 1.910921573638916, 1.9180328845977783, 1.9230016469955444, 1.9204115867614746, 1.9112637042999268, 1.9060111045837402, 1.9077813625335693, 1.9117887020111084, 1.9125200510025024, 1.9095849990844727, 1.9062373638153076, 1.904241919517517, 1.9037973880767822, 1.9030883312225342, 1.9022151231765747, 1.90170419216156, 1.9012916088104248, 1.9012815952301025, 1.8999511003494263, 1.8982843160629272, 1.8967480659484863, 1.8946959972381592, 1.892979621887207, 1.8931995630264282, 1.8925895690917969, 1.8896877765655518, 1.8871564865112305, 1.885023593902588, 1.884964942932129, 1.890862226486206, 1.8903782367706299, 1.8748424053192139, 1.8908259868621826, 1.8787367343902588, 1.894066333770752, 1.8877427577972412, 1.854609489440918, 1.9094343185424805, 1.88848078250885, 1.8599631786346436, 1.8977315425872803, 1.8844002485275269, 1.8740146160125732, 1.8980135917663574, 1.9142258167266846, 1.9041764736175537, 1.90016770362854, 1.9226435422897339, 1.9285922050476074, 1.929429054260254, 1.9267385005950928, 1.933194637298584, 1.9310768842697144, 1.9249091148376465, 1.9229823350906372, 1.9144134521484375, 1.9076664447784424, 1.9012935161590576, 1.8968567848205566, 1.890903115272522, 1.8861311674118042, 1.881083369255066, 1.877228021621704, 1.87473726272583, 1.8794347047805786, 1.8855034112930298, 1.8903577327728271, 1.8925747871398926, 1.9072494506835938, 1.9245200157165527, 1.9337483644485474, 1.9401192665100098, 1.9508056640625, 1.9595894813537598, 1.9691181182861328, 1.9744435548782349, 1.9799593687057495, 1.9830703735351562, 1.9826351404190063, 1.9819443225860596, 1.974847435951233, 1.9678181409835815, 1.9629031419754028, 1.9537439346313477, 1.9407340288162231, 1.9308741092681885, 1.9186878204345703, 1.9139389991760254, 1.907087802886963, 1.900994062423706], 'generator': [18.672727584838867, 17.095020294189453, 16.674991607666016, 15.123907089233398, 16.392955780029297, 15.329601287841797, 15.173234939575195, 15.286918640136719, 15.095333099365234, 14.859868049621582, 15.250555038452148, 14.710637092590332, 14.791244506835938, 15.374856948852539, 14.457921981811523, 14.837059020996094, 14.944194793701172, 14.502036094665527, 14.98924446105957, 14.526283264160156, 14.642424583435059, 14.824421882629395, 14.301164627075195, 14.579031944274902, 14.100350379943848, 14.475518226623535, 14.11555290222168, 14.004475593566895, 13.967254638671875, 14.066227912902832, 13.933752059936523, 13.671215057373047, 13.910224914550781, 13.437376022338867, 13.537213325500488, 13.074432373046875, 13.420854568481445, 12.695754051208496, 12.42611026763916, 12.441349983215332, 11.943543434143066, 11.746332168579102, 11.502433776855469, 11.333791732788086, 11.059932708740234, 10.634624481201172, 10.637893676757812, 10.67685317993164, 10.837562561035156, 10.790237426757812, 10.401790618896484, 10.733784675598145, 10.249279022216797, 10.629305839538574, 10.52334976196289, 10.498682022094727, 10.513853073120117, 10.445899963378906, 10.590423583984375, 10.119184494018555, 10.388738632202148, 10.21860122680664, 10.339859008789062, 10.318450927734375, 10.144315719604492, 10.41165542602539, 10.258749961853027, 10.044397354125977, 10.64074993133545, 10.205938339233398, 10.161811828613281, 10.07839584350586, 10.128361701965332, 9.985770225524902, 9.897663116455078, 10.022819519042969, 10.222978591918945, 9.770216941833496, 9.638727188110352, 9.97136116027832, 9.83946418762207, 9.641033172607422, 9.665618896484375, 9.691169738769531, 9.62936782836914, 9.367936134338379, 9.469257354736328, 9.105276107788086, 9.347522735595703, 9.190852165222168, 9.574419021606445, 9.289472579956055, 9.155630111694336, 9.226499557495117, 9.358213424682617, 9.290807723999023, 9.710434913635254, 9.204835891723633, 8.854264259338379, 9.132013320922852]}"
