epoch,loss
1,"{'discriminator': [2.133991003036499, 2.0816450119018555, 2.03493070602417, 1.9958319664001465, 1.9664102792739868, 1.9460902214050293, 1.933739185333252, 1.9279052019119263, 1.9284212589263916, 1.9334547519683838, 1.9405796527862549, 1.9470372200012207, 1.9515057802200317, 1.9538073539733887, 1.9532915353775024, 1.9505937099456787, 1.9469189643859863, 1.9432660341262817, 1.9403672218322754, 1.9386662244796753, 1.9387515783309937, 1.9411371946334839, 1.9451204538345337, 1.9490530490875244, 1.955108642578125, 1.9596526622772217, 1.9663095474243164, 1.9707927703857422, 1.9771270751953125, 1.9780058860778809, 1.983125925064087, 1.9827229976654053, 1.9832980632781982, 1.9874038696289062, 1.9860401153564453, 1.9889881610870361, 1.989199161529541, 1.9894533157348633, 1.9894075393676758, 1.986784815788269, 1.9840614795684814, 1.978383183479309, 1.9693917036056519, 1.9594284296035767, 1.9491653442382812, 1.9376695156097412, 1.9251848459243774, 1.9132752418518066, 1.9024549722671509, 1.8897664546966553, 1.877306580543518, 1.8666633367538452, 1.8544361591339111, 1.8464733362197876, 1.8380461931228638, 1.8300615549087524, 1.8246523141860962, 1.8230676651000977, 1.8246036767959595, 1.8318477869033813, 1.845778226852417, 1.8676632642745972, 1.8976104259490967, 1.937474012374878, 1.978667140007019, 2.0279998779296875, 2.082491874694824, 2.1329779624938965, 2.174203872680664, 2.201709747314453, 2.2164077758789062, 2.2188587188720703, 2.208740234375, 2.195805311203003, 2.1749954223632812, 2.1475722789764404, 2.119126319885254, 2.0936975479125977, 2.0663485527038574, 2.0456881523132324, 2.0192580223083496, 2.001256227493286, 1.9834502935409546, 1.9661110639572144, 1.952932357788086, 1.9369113445281982, 1.9267038106918335, 1.9170928001403809, 1.9064611196517944, 1.8968209028244019, 1.8896632194519043, 1.8810737133026123, 1.8723454475402832, 1.864740014076233, 1.8562941551208496, 1.850456714630127, 1.8433626890182495, 1.835011601448059, 1.8295331001281738, 1.821176528930664], 'generator': [6.62012243270874, 6.1039533615112305, 6.070959091186523, 6.119593143463135, 6.259762763977051, 5.9101667404174805, 6.238670349121094, 5.964357376098633, 6.301528453826904, 6.471818447113037, 6.909512519836426, 6.819350242614746, 6.352603912353516, 6.342254638671875, 6.9191083908081055, 6.855414867401123, 6.853643417358398, 6.610030174255371, 6.757966995239258, 6.713841915130615, 6.482413291931152, 6.201296806335449, 6.697234630584717, 6.696852684020996, 6.550313949584961, 6.723024368286133, 6.981607913970947, 7.022616386413574, 7.415664196014404, 7.6007890701293945, 7.857127666473389, 8.882131576538086, 8.111212730407715, 8.736406326293945, 8.407623291015625, 9.21065902709961, 8.443821907043457, 8.841352462768555, 8.740948677062988, 8.961273193359375, 8.69234848022461, 8.774216651916504, 9.23712158203125, 9.285452842712402, 9.033426284790039, 9.845783233642578, 9.081782341003418, 9.4423828125, 9.525754928588867, 9.452505111694336, 9.010534286499023, 9.14727783203125, 9.444714546203613, 8.978767395019531, 8.99189567565918, 8.915264129638672, 9.142223358154297, 8.63443374633789, 8.787364959716797, 8.800694465637207, 8.446643829345703, 8.395023345947266, 8.48741626739502, 8.345460891723633, 8.576577186584473, 8.333026885986328, 8.650792121887207, 8.231077194213867, 7.744565963745117, 7.974391460418701, 8.65235710144043, 7.771134376525879, 7.890199661254883, 8.594917297363281, 9.34967041015625, 8.904300689697266, 8.523634910583496, 9.099838256835938, 9.092426300048828, 9.062983512878418, 8.725601196289062, 9.265806198120117, 9.316774368286133, 8.8251371383667, 8.65753173828125, 8.776558876037598, 8.929959297180176, 8.801329612731934, 9.1307373046875, 8.886756896972656, 8.744235038757324, 8.937027931213379, 8.686309814453125, 8.88772964477539, 8.125486373901367, 9.023028373718262, 9.55797004699707, 8.58935546875, 9.106891632080078, 8.933694839477539]}"
0,"{'discriminator': [2.520595073699951, 2.3764708042144775, 2.2487998008728027, 2.1443636417388916, 2.0633721351623535, 2.0018739700317383, 1.958045244216919, 1.9316205978393555, 1.919635534286499, 1.9187110662460327, 1.9268133640289307, 1.9385240077972412, 1.9488264322280884, 1.9590063095092773, 1.9645438194274902, 1.969622254371643, 1.969591736793518, 1.9694257974624634, 1.9653191566467285, 1.960020899772644, 1.953776478767395, 1.9480241537094116, 1.942797303199768, 1.938246488571167, 1.9339104890823364, 1.9299808740615845, 1.926363468170166, 1.9241809844970703, 1.9214109182357788, 1.9197757244110107, 1.9176099300384521, 1.916154146194458, 1.9148519039154053, 1.9125714302062988, 1.9114919900894165, 1.9087917804718018, 1.9075968265533447, 1.9079952239990234, 1.9050365686416626, 1.9047009944915771, 1.9057812690734863, 1.9044159650802612, 1.9063891172409058, 1.9044090509414673, 1.9061346054077148, 1.9070848226547241, 1.9072394371032715, 1.9103976488113403, 1.9103202819824219, 1.9131702184677124, 1.914287805557251, 1.9115009307861328, 1.913529396057129, 1.9130674600601196, 1.9127141237258911, 1.9146249294281006, 1.9110827445983887, 1.9099797010421753, 1.9086241722106934, 1.905124306678772, 1.9047009944915771, 1.905705451965332, 1.903057336807251, 1.9053423404693604, 1.902522325515747, 1.9017037153244019, 1.9058021306991577, 1.9044469594955444, 1.9064393043518066, 1.9074652194976807, 1.9096293449401855, 1.9137388467788696, 1.9144046306610107, 1.9230880737304688, 1.9232521057128906, 1.9253381490707397, 1.9309213161468506, 1.9345836639404297, 1.934335470199585, 1.940618872642517, 1.9401118755340576, 1.933152437210083, 1.9424525499343872, 1.9483387470245361, 1.9386316537857056, 1.9470362663269043, 1.9445464611053467, 1.9408657550811768, 1.9438427686691284, 1.9454063177108765, 1.9396517276763916, 1.9480818510055542, 1.9409555196762085, 1.9421316385269165, 1.9418087005615234, 1.9353537559509277, 1.9334421157836914, 1.9341449737548828, 1.935731291770935, 1.9316253662109375], 'generator': [8.097270965576172, 7.3189873695373535, 7.703223705291748, 7.322023391723633, 7.810935020446777, 7.373081684112549, 7.816160202026367, 7.922715187072754, 8.070684432983398, 8.718600273132324, 8.856256484985352, 8.965102195739746, 9.044927597045898, 9.997625350952148, 10.44654655456543, 10.619489669799805, 10.42697525024414, 10.953981399536133, 11.113752365112305, 11.744129180908203, 11.779667854309082, 11.27224349975586, 10.896665573120117, 10.691950798034668, 10.653470993041992, 9.990306854248047, 10.728861808776855, 9.886787414550781, 9.980365753173828, 10.269859313964844, 9.50460433959961, 9.704870223999023, 9.746488571166992, 9.382013320922852, 9.378334045410156, 9.116718292236328, 9.987491607666016, 9.745866775512695, 8.799139976501465, 9.625799179077148, 9.918733596801758, 9.215928077697754, 9.59518051147461, 9.020718574523926, 9.0081205368042, 8.520610809326172, 9.413471221923828, 9.04996109008789, 9.182928085327148, 8.777017593383789, 9.161999702453613, 8.630552291870117, 8.953241348266602, 8.60655403137207, 9.334269523620605, 9.189765930175781, 9.16578483581543, 9.187335968017578, 8.523048400878906, 9.11039924621582, 9.043777465820312, 9.088211059570312, 8.411581039428711, 8.458087921142578, 9.262842178344727, 8.749603271484375, 9.044855117797852, 8.6799898147583, 8.625447273254395, 9.08387565612793, 9.095252990722656, 8.995244979858398, 9.20642375946045, 9.398050308227539, 9.349925994873047, 9.470285415649414, 9.784505844116211, 9.26087474822998, 9.013616561889648, 8.98689079284668, 9.471179962158203, 9.98645305633545, 10.707598686218262, 9.743408203125, 9.843071937561035, 10.425888061523438, 9.91769790649414, 9.56260871887207, 9.464447021484375, 9.532428741455078, 10.092328071594238, 9.630376815795898, 9.786019325256348, 9.054328918457031, 9.290275573730469, 9.267858505249023, 9.001680374145508, 9.55827808380127, 9.258115768432617, 8.564462661743164]}"
2,"{'discriminator': [1.9841748476028442, 1.955601692199707, 1.9336421489715576, 1.9197282791137695, 1.915238380432129, 1.9181439876556396, 1.9234724044799805, 1.9269459247589111, 1.927669882774353, 1.927844762802124, 1.92856764793396, 1.9298415184020996, 1.931825041770935, 1.9358153343200684, 1.9423863887786865, 1.9497541189193726, 1.9565452337265015, 1.960101842880249, 1.9598740339279175, 1.958290457725525, 1.9580186605453491, 1.949429988861084, 1.9494400024414062, 1.9408711194992065, 1.9398146867752075, 1.929902195930481, 1.929465889930725, 1.9192599058151245, 1.9161567687988281, 1.9057341814041138, 1.9000234603881836, 1.891549825668335, 1.8840091228485107, 1.876694917678833, 1.8692545890808105, 1.8628190755844116, 1.8557236194610596, 1.8507153987884521, 1.8470311164855957, 1.8429396152496338, 1.8421666622161865, 1.8422969579696655, 1.8452930450439453, 1.8503413200378418, 1.8578863143920898, 1.8693492412567139, 1.8850808143615723, 1.9038325548171997, 1.9240665435791016, 1.9455512762069702, 1.9698171615600586, 1.9938347339630127, 2.0153884887695312, 2.030362844467163, 2.0413498878479004, 2.0511159896850586, 2.056577205657959, 2.052380084991455, 2.0511586666107178, 2.0407073497772217, 2.0303380489349365, 2.01877498626709, 2.0050158500671387, 1.99280846118927, 1.9803849458694458, 1.9688202142715454, 1.9583851099014282, 1.9492847919464111, 1.9404090642929077, 1.9327080249786377, 1.9258573055267334, 1.9195973873138428, 1.913242220878601, 1.908860683441162, 1.9045048952102661, 1.9008879661560059, 1.8964272737503052, 1.8934743404388428, 1.8901907205581665, 1.8865150213241577, 1.8838406801223755, 1.8802917003631592, 1.8787550926208496, 1.8726303577423096, 1.872410535812378, 1.8634870052337646, 1.8655352592468262, 1.8597768545150757, 1.8563917875289917, 1.8509448766708374, 1.848009705543518, 1.8420237302780151, 1.839558482170105, 1.8311309814453125, 1.8277300596237183, 1.8267707824707031, 1.8025082349777222, 1.8089888095855713, 1.788372278213501, 1.7784655094146729], 'generator': [14.847837448120117, 14.379814147949219, 14.621147155761719, 14.554969787597656, 14.751376152038574, 15.003974914550781, 15.139122009277344, 14.900269508361816, 15.38438892364502, 15.502955436706543, 15.62368392944336, 15.798640251159668, 15.77600383758545, 15.928642272949219, 16.151046752929688, 16.50064468383789, 16.849834442138672, 17.346294403076172, 17.945693969726562, 19.069965362548828, 19.547649383544922, 19.240676879882812, 19.856815338134766, 20.199951171875, 19.25287437438965, 19.79622459411621, 19.659257888793945, 19.560855865478516, 19.71424102783203, 20.09821128845215, 20.166366577148438, 19.628337860107422, 20.34166717529297, 19.940139770507812, 19.980670928955078, 19.683626174926758, 20.01671028137207, 19.853496551513672, 19.841182708740234, 19.751155853271484, 19.76119613647461, 19.380361557006836, 19.965896606445312, 19.98499870300293, 20.467056274414062, 20.123445510864258, 19.511096954345703, 20.120710372924805, 19.95843505859375, 19.849145889282227, 20.207279205322266, 20.298871994018555, 20.044147491455078, 20.155094146728516, 20.686445236206055, 20.137836456298828, 20.5218505859375, 19.772933959960938, 20.186092376708984, 20.031047821044922, 19.801414489746094, 20.127185821533203, 20.161754608154297, 19.581605911254883, 20.091209411621094, 19.27040672302246, 19.418624877929688, 19.070775985717773, 19.615739822387695, 19.361839294433594, 19.014129638671875, 19.356515884399414, 19.01354217529297, 18.7698974609375, 18.863759994506836, 18.41455078125, 18.427085876464844, 18.482864379882812, 18.39581298828125, 17.841365814208984, 18.062042236328125, 17.286672592163086, 17.115947723388672, 16.58334732055664, 15.744976997375488, 15.256447792053223, 14.401327133178711, 13.287975311279297, 12.597524642944336, 12.831563949584961, 12.257501602172852, 11.815946578979492, 12.049150466918945, 11.308820724487305, 11.488208770751953, 11.324325561523438, 11.584630966186523, 11.395029067993164, 11.253759384155273, 11.425386428833008]}"
5,"{'discriminator': [2.068964958190918, 2.024695873260498, 1.9892375469207764, 1.961082935333252, 1.940284252166748, 1.9271931648254395, 1.9223394393920898, 1.9242827892303467, 1.9293358325958252, 1.9349467754364014, 1.9401509761810303, 1.942575216293335, 1.9441614151000977, 1.9431118965148926, 1.941537857055664, 1.9380537271499634, 1.9353891611099243, 1.9344079494476318, 1.9360904693603516, 1.936248779296875, 1.9362897872924805, 1.9376329183578491, 1.937920331954956, 1.936877727508545, 1.935653567314148, 1.93292236328125, 1.927759051322937, 1.926062822341919, 1.9206392765045166, 1.9150731563568115, 1.9162399768829346, 1.9120807647705078, 1.9175001382827759, 1.919217824935913, 1.9316507577896118, 1.9433863162994385, 1.9612549543380737, 1.9806208610534668, 2.000932455062866, 2.02191424369812, 2.0404129028320312, 2.0546276569366455, 2.0607755184173584, 2.065267562866211, 2.064866542816162, 2.0598843097686768, 2.048779249191284, 2.041233539581299, 2.027681589126587, 2.0167183876037598, 2.0041725635528564, 1.9938830137252808, 1.9853101968765259, 1.978241205215454, 1.9714616537094116, 1.966965675354004, 1.9654167890548706, 1.9639803171157837, 1.9639931917190552, 1.9648138284683228, 1.9650551080703735, 1.9630794525146484, 1.960204005241394, 1.9558411836624146, 1.9515366554260254, 1.9463022947311401, 1.9416638612747192, 1.9366934299468994, 1.9313175678253174, 1.926884412765503, 1.9224798679351807, 1.9195916652679443, 1.9169033765792847, 1.9157819747924805, 1.9168775081634521, 1.9153008460998535, 1.9159355163574219, 1.9158068895339966, 1.9144129753112793, 1.9124867916107178, 1.9104303121566772, 1.9050543308258057, 1.9043214321136475, 1.8974038362503052, 1.8955328464508057, 1.887558102607727, 1.882244348526001, 1.877105474472046, 1.8726670742034912, 1.86729896068573, 1.8632017374038696, 1.8596742153167725, 1.853710651397705, 1.8550925254821777, 1.8470820188522339, 1.8540635108947754, 1.839827299118042, 1.849759578704834, 1.8437471389770508, 1.8493250608444214], 'generator': [12.86340045928955, 12.379191398620605, 12.845640182495117, 12.40807056427002, 13.138312339782715, 12.726537704467773, 12.953713417053223, 13.172298431396484, 13.446819305419922, 13.104571342468262, 13.585724830627441, 13.828964233398438, 13.849709510803223, 13.824850082397461, 14.878657341003418, 14.809125900268555, 14.918441772460938, 15.465242385864258, 15.107820510864258, 16.22132110595703, 16.730087280273438, 16.74787139892578, 17.627655029296875, 18.429990768432617, 18.59038543701172, 19.27279281616211, 19.68201446533203, 20.002899169921875, 19.578582763671875, 19.138683319091797, 19.678115844726562, 18.904003143310547, 19.27161407470703, 19.52681541442871, 19.70699691772461, 19.32530975341797, 19.108020782470703, 19.451696395874023, 19.374778747558594, 19.511804580688477, 19.688068389892578, 19.52161407470703, 20.023189544677734, 19.447429656982422, 18.894258499145508, 19.903200149536133, 19.983522415161133, 19.810928344726562, 20.203737258911133, 19.35219383239746, 19.492156982421875, 19.952327728271484, 19.464111328125, 19.956626892089844, 19.91876983642578, 19.72502899169922, 19.58896255493164, 19.69243621826172, 19.811494827270508, 19.2720947265625, 19.524250030517578, 18.76728057861328, 19.79636573791504, 19.37580680847168, 19.157737731933594, 19.519466400146484, 19.095102310180664, 18.402400970458984, 18.57509994506836, 17.83745765686035, 18.45187759399414, 17.462032318115234, 17.372385025024414, 16.681716918945312, 17.181716918945312, 17.262224197387695, 16.4727725982666, 16.616432189941406, 16.714902877807617, 16.044370651245117, 15.742886543273926, 15.473845481872559, 15.182971954345703, 14.909772872924805, 15.18284797668457, 14.74786376953125, 14.207876205444336, 14.420448303222656, 13.528549194335938, 13.364812850952148, 13.010904312133789, 12.559206008911133, 12.42063045501709, 11.911518096923828, 11.397359848022461, 11.412782669067383, 11.028497695922852, 10.832393646240234, 10.477563858032227, 10.848562240600586]}"
3,"{'discriminator': [2.021981954574585, 1.9866139888763428, 1.956965446472168, 1.935477614402771, 1.9234310388565063, 1.9192246198654175, 1.92118239402771, 1.9259766340255737, 1.92996084690094, 1.9322543144226074, 1.9340014457702637, 1.934903621673584, 1.933613657951355, 1.9310402870178223, 1.9283666610717773, 1.926708698272705, 1.9264062643051147, 1.9256178140640259, 1.926103115081787, 1.9264662265777588, 1.9267463684082031, 1.9268136024475098, 1.926922082901001, 1.9261395931243896, 1.9235742092132568, 1.9212875366210938, 1.9188308715820312, 1.9164438247680664, 1.913246750831604, 1.9094409942626953, 1.9072890281677246, 1.903261661529541, 1.9026741981506348, 1.8994166851043701, 1.8973414897918701, 1.8940675258636475, 1.8920480012893677, 1.8872942924499512, 1.8898481130599976, 1.8861082792282104, 1.8870408535003662, 1.883059024810791, 1.8831602334976196, 1.8900365829467773, 1.8770473003387451, 1.8750323057174683, 1.883089542388916, 1.8719598054885864, 1.8746088743209839, 1.8702216148376465, 1.8682219982147217, 1.8759106397628784, 1.881640911102295, 1.8783752918243408, 1.8826229572296143, 1.8849945068359375, 1.891956090927124, 1.8973757028579712, 1.9064240455627441, 1.9108830690383911, 1.9222818613052368, 1.9335123300552368, 1.9457697868347168, 1.9603849649429321, 1.9676854610443115, 1.9843850135803223, 1.991738200187683, 1.9961097240447998, 2.010392189025879, 2.0152692794799805, 2.0381970405578613, 2.028251886367798, 2.0032947063446045, 2.0062687397003174, 2.0029635429382324, 1.9701284170150757, 1.9758574962615967, 1.9521476030349731, 1.9507468938827515, 1.9368892908096313, 1.9303874969482422, 1.9181840419769287, 1.9079806804656982, 1.904309868812561, 1.8941805362701416, 1.890488862991333, 1.8838021755218506, 1.8787654638290405, 1.86699378490448, 1.8598898649215698, 1.8629683256149292, 1.840640664100647, 1.8543400764465332, 1.8260990381240845, 1.8268011808395386, 1.8238555192947388, 1.7996402978897095, 1.8062427043914795, 1.7827776670455933, 1.7868669033050537], 'generator': [12.085465431213379, 10.531421661376953, 11.175268173217773, 10.801825523376465, 11.3666410446167, 10.916982650756836, 11.364556312561035, 11.073648452758789, 11.452254295349121, 11.230106353759766, 11.211771011352539, 10.820302963256836, 10.819262504577637, 10.99364948272705, 11.306262969970703, 11.11506462097168, 11.259668350219727, 11.030631065368652, 10.688827514648438, 10.968369483947754, 10.840291976928711, 10.911153793334961, 10.756720542907715, 10.464542388916016, 10.447101593017578, 10.90740966796875, 10.946891784667969, 10.437603950500488, 10.634256362915039, 10.752443313598633, 10.282400131225586, 10.568678855895996, 10.724112510681152, 10.332639694213867, 9.848811149597168, 9.901338577270508, 9.67546272277832, 9.382763862609863, 8.926362991333008, 8.911736488342285, 8.34308910369873, 8.444877624511719, 8.531942367553711, 8.592979431152344, 8.894248962402344, 8.81878662109375, 8.64281177520752, 8.329599380493164, 8.723226547241211, 8.238163948059082, 8.235360145568848, 8.176778793334961, 8.299782752990723, 8.131977081298828, 8.263541221618652, 8.069422721862793, 8.399739265441895, 8.38088607788086, 8.630203247070312, 8.402426719665527, 8.333486557006836, 8.702303886413574, 8.6448974609375, 8.844341278076172, 8.934696197509766, 8.924819946289062, 9.061067581176758, 9.196418762207031, 9.084522247314453, 9.28232479095459, 9.330889701843262, 9.482463836669922, 9.308727264404297, 9.249252319335938, 9.36657428741455, 9.371414184570312, 9.742830276489258, 9.337285995483398, 9.325346946716309, 9.690258026123047, 9.374170303344727, 9.507181167602539, 9.386491775512695, 9.27528190612793, 9.478278160095215, 9.160658836364746, 9.275469779968262, 9.435140609741211, 9.283121109008789, 9.252360343933105, 9.463150024414062, 9.109952926635742, 9.107522010803223, 9.245861053466797, 9.256340026855469, 9.31308364868164, 9.149096488952637, 9.092833518981934, 8.874456405639648, 9.099956512451172]}"
4,"{'discriminator': [2.1570255756378174, 2.066636562347412, 2.016505241394043, 1.9804737567901611, 1.947206735610962, 1.9209541082382202, 1.9114856719970703, 1.9139142036437988, 1.922417402267456, 1.9284714460372925, 1.930702567100525, 1.932387113571167, 1.932616949081421, 1.929570198059082, 1.9248125553131104, 1.919809341430664, 1.9157745838165283, 1.9123117923736572, 1.9102270603179932, 1.9098269939422607, 1.9098953008651733, 1.9103548526763916, 1.91190505027771, 1.9124082326889038, 1.9118789434432983, 1.9111056327819824, 1.9093049764633179, 1.9072315692901611, 1.9023373126983643, 1.897858738899231, 1.8955345153808594, 1.8899177312850952, 1.887319803237915, 1.8791725635528564, 1.8772096633911133, 1.8772878646850586, 1.8695833683013916, 1.8587348461151123, 1.8623958826065063, 1.8439655303955078, 1.84281325340271, 1.8278136253356934, 1.8157521486282349, 1.8143677711486816, 1.7954297065734863, 1.791733741760254, 1.7804460525512695, 1.7683143615722656, 1.764500617980957, 1.7335740327835083, 1.7193992137908936, 1.7346000671386719, 1.7079830169677734, 1.6902647018432617, 1.6934525966644287, 1.695706844329834, 1.6805049180984497, 1.6752722263336182, 1.7008291482925415, 1.6622934341430664, 1.7034227848052979, 1.8049410581588745, 1.8220915794372559, 1.9426425695419312, 2.1711316108703613, 2.362025022506714, 2.5399694442749023, 2.7282538414001465, 2.7566051483154297, 2.7501182556152344, 2.696836233139038, 2.636734962463379, 2.544706106185913, 2.4579966068267822, 2.3653101921081543, 2.287360191345215, 2.2283220291137695, 2.171553611755371, 2.1265203952789307, 2.087228775024414, 2.055612564086914, 2.03377628326416, 2.014127731323242, 1.9960442781448364, 1.9819923639297485, 1.9688864946365356, 1.957737684249878, 1.9486764669418335, 1.937632441520691, 1.9304622411727905, 1.9240254163742065, 1.9165396690368652, 1.911135196685791, 1.9065871238708496, 1.9002985954284668, 1.8963770866394043, 1.891775369644165, 1.885921835899353, 1.8817927837371826, 1.8796560764312744], 'generator': [13.343266487121582, 12.560887336730957, 13.100809097290039, 12.939001083374023, 13.228593826293945, 12.987180709838867, 13.018645286560059, 13.201667785644531, 13.812806129455566, 13.257322311401367, 13.7665376663208, 13.778690338134766, 13.593076705932617, 13.672201156616211, 13.440677642822266, 13.564800262451172, 13.703506469726562, 13.590339660644531, 13.50729751586914, 13.57918930053711, 13.267974853515625, 13.422224998474121, 13.118484497070312, 13.574583053588867, 13.537238121032715, 13.608247756958008, 13.341316223144531, 13.509489059448242, 13.591964721679688, 13.509428977966309, 13.649803161621094, 13.90329360961914, 14.018739700317383, 14.279098510742188, 14.331174850463867, 13.66788101196289, 13.91622543334961, 13.953369140625, 13.834321022033691, 13.202138900756836, 13.088210105895996, 12.523202896118164, 12.575020790100098, 12.537703514099121, 12.593982696533203, 12.490312576293945, 12.4740629196167, 12.436513900756836, 12.516471862792969, 12.43419075012207, 12.151912689208984, 11.826245307922363, 11.97918701171875, 12.116009712219238, 12.28966236114502, 11.861456871032715, 11.641559600830078, 11.416962623596191, 12.250205993652344, 11.765642166137695, 11.336467742919922, 10.905445098876953, 11.236085891723633, 10.626561164855957, 10.168497085571289, 10.457762718200684, 10.953455924987793, 9.963396072387695, 10.187469482421875, 9.518245697021484, 9.55322265625, 9.569202423095703, 9.198091506958008, 9.060750007629395, 9.209944725036621, 9.11475658416748, 8.810781478881836, 9.093535423278809, 9.448619842529297, 9.293479919433594, 9.429036140441895, 9.000267028808594, 9.169292449951172, 9.082414627075195, 9.105095863342285, 9.05260181427002, 9.464710235595703, 9.314434051513672, 9.111884117126465, 9.300044059753418, 9.077361106872559, 9.047385215759277, 9.390336990356445, 9.06472396850586, 9.219072341918945, 8.959848403930664, 8.975366592407227, 8.81876277923584, 8.821847915649414, 8.812798500061035]}"
