epoch,loss
4,"{'discriminator': [1.9754281044006348, 1.9448704719543457, 1.9269661903381348, 1.9203176498413086, 1.9238688945770264, 1.9320422410964966, 1.9388341903686523, 1.9420782327651978, 1.9426089525222778, 1.9424856901168823, 1.9439380168914795, 1.9466652870178223, 1.9506957530975342, 1.954521894454956, 1.9571086168289185, 1.957643747329712, 1.9568475484848022, 1.954874873161316, 1.951484203338623, 1.9468053579330444, 1.9408327341079712, 1.9340589046478271, 1.9274559020996094, 1.9212276935577393, 1.9149446487426758, 1.9088624715805054, 1.9036754369735718, 1.8996399641036987, 1.896592617034912, 1.8942111730575562, 1.893009066581726, 1.893343210220337, 1.895322322845459, 1.8987369537353516, 1.9035563468933105, 1.9101752042770386, 1.9176714420318604, 1.9264476299285889, 1.9370644092559814, 1.9473754167556763, 1.955596923828125, 1.9627000093460083, 1.9682875871658325, 1.9722822904586792, 1.9746556282043457, 1.9746137857437134, 1.975394368171692, 1.974686861038208, 1.9736332893371582, 1.9743504524230957, 1.9753601551055908, 1.9760067462921143, 1.9772400856018066, 1.9794505834579468, 1.9818296432495117, 1.9848054647445679, 1.9880151748657227, 1.9915306568145752, 1.9942553043365479, 1.995115041732788, 1.9944767951965332, 1.9923921823501587, 1.9895318746566772, 1.9864327907562256, 1.9833533763885498, 1.9789552688598633, 1.974342703819275, 1.9707111120224, 1.9643276929855347, 1.9595173597335815, 1.9543955326080322, 1.9488823413848877, 1.943803071975708, 1.9389197826385498, 1.9334702491760254, 1.9285928010940552, 1.9231001138687134, 1.9184527397155762, 1.9134063720703125, 1.909244179725647, 1.9057300090789795, 1.9033007621765137, 1.9014642238616943, 1.8995600938796997, 1.8969453573226929, 1.8939478397369385, 1.8910837173461914, 1.8876783847808838, 1.8858773708343506, 1.8846330642700195, 1.8837900161743164, 1.885113000869751, 1.8868205547332764, 1.8894407749176025, 1.8952690362930298, 1.9027005434036255, 1.909336805343628, 1.9163709878921509, 1.922602891921997, 1.92857027053833], 'generator': [9.354070663452148, 8.532161712646484, 8.665421485900879, 8.66379165649414, 9.239307403564453, 8.346675872802734, 8.944252967834473, 8.545923233032227, 8.825937271118164, 8.645663261413574, 9.036577224731445, 8.508878707885742, 8.47815227508545, 8.537500381469727, 8.360637664794922, 7.910029411315918, 8.517900466918945, 8.305441856384277, 7.844027996063232, 7.989977836608887, 8.306591033935547, 8.4118070602417, 8.26624870300293, 8.15197467803955, 8.325371742248535, 8.025416374206543, 8.418047904968262, 8.310216903686523, 8.065349578857422, 8.597637176513672, 8.065095901489258, 8.392292976379395, 8.3847074508667, 8.590431213378906, 8.65655517578125, 8.317134857177734, 8.220029830932617, 7.917433261871338, 8.276161193847656, 8.520566940307617, 8.03101634979248, 8.114067077636719, 8.226203918457031, 8.841104507446289, 8.156168937683105, 8.518016815185547, 8.159383773803711, 9.034494400024414, 8.680686950683594, 8.644397735595703, 8.665319442749023, 8.719274520874023, 8.372724533081055, 8.436168670654297, 8.447627067565918, 8.741724014282227, 8.456853866577148, 8.851909637451172, 8.51710033416748, 8.376052856445312, 8.57417106628418, 8.550522804260254, 9.437335968017578, 8.866097450256348, 9.655632019042969, 9.46485710144043, 10.027961730957031, 10.120872497558594, 10.324909210205078, 10.912870407104492, 10.824609756469727, 10.947357177734375, 11.083874702453613, 11.500297546386719, 11.319050788879395, 11.562868118286133, 11.467920303344727, 11.33657455444336, 11.613033294677734, 10.907572746276855, 11.589376449584961, 11.474287033081055, 11.487092971801758, 10.8914794921875, 10.768674850463867, 11.222297668457031, 11.581792831420898, 11.62605094909668, 10.860984802246094, 11.72136116027832, 11.055233001708984, 11.491830825805664, 11.80797004699707, 11.499628067016602, 11.777921676635742, 11.088851928710938, 11.474811553955078, 12.192296028137207, 11.531649589538574, 11.847837448120117]}"
5,"{'discriminator': [2.0325260162353516, 1.9951047897338867, 1.9737497568130493, 1.9623596668243408, 1.9600584506988525, 1.9660104513168335, 1.9773612022399902, 1.9889171123504639, 1.9970372915267944, 2.000075578689575, 1.997131109237671, 1.9900363683700562, 1.9815921783447266, 1.972519040107727, 1.9622994661331177, 1.9507802724838257, 1.9387807846069336, 1.9278674125671387, 1.9187312126159668, 1.911612629890442, 1.9057615995407104, 1.9007350206375122, 1.8969815969467163, 1.8947632312774658, 1.894248604774475, 1.895572304725647, 1.8985148668289185, 1.9046642780303955, 1.9124430418014526, 1.9257359504699707, 1.938599944114685, 1.9570351839065552, 1.9805455207824707, 1.9950132369995117, 2.0090153217315674, 2.029453754425049, 2.0356149673461914, 2.043698310852051, 2.0570976734161377, 2.05989146232605, 2.0535836219787598, 2.052213668823242, 2.0437967777252197, 2.026832103729248, 2.013704538345337, 1.9980623722076416, 1.983210563659668, 1.9689630270004272, 1.955674648284912, 1.9438583850860596, 1.933175802230835, 1.9224681854248047, 1.9135854244232178, 1.9057108163833618, 1.8971915245056152, 1.8916151523590088, 1.8866283893585205, 1.8819588422775269, 1.8787237405776978, 1.8766303062438965, 1.8756091594696045, 1.8762868642807007, 1.8779206275939941, 1.882509469985962, 1.889469861984253, 1.89824378490448, 1.9079337120056152, 1.9184216260910034, 1.9295496940612793, 1.9397482872009277, 1.950347900390625, 1.9603450298309326, 1.9684756994247437, 1.9762663841247559, 1.9837522506713867, 1.9888237714767456, 1.9920461177825928, 1.993772268295288, 1.9954079389572144, 1.994254231452942, 1.990363597869873, 1.9867348670959473, 1.9824438095092773, 1.976617693901062, 1.9703367948532104, 1.9644185304641724, 1.9593229293823242, 1.9536370038986206, 1.949125051498413, 1.944053292274475, 1.938961148262024, 1.9349232912063599, 1.9317655563354492, 1.9281268119812012, 1.92460036277771, 1.923195481300354, 1.9198417663574219, 1.9183149337768555, 1.9168035984039307, 1.9141925573349], 'generator': [11.736577033996582, 11.431737899780273, 10.969109535217285, 10.633261680603027, 11.121301651000977, 10.953594207763672, 10.36662483215332, 11.23611068725586, 10.074644088745117, 11.258508682250977, 11.13436508178711, 11.173563003540039, 10.793434143066406, 11.136649131774902, 11.491567611694336, 10.731279373168945, 10.725286483764648, 10.532880783081055, 10.547983169555664, 10.298807144165039, 10.728374481201172, 10.039204597473145, 10.311088562011719, 10.362838745117188, 11.014294624328613, 10.533960342407227, 11.211660385131836, 11.026935577392578, 11.513678550720215, 12.056230545043945, 11.954642295837402, 11.755568504333496, 11.93365478515625, 12.786836624145508, 13.637825965881348, 12.702098846435547, 12.511528015136719, 12.809643745422363, 13.564136505126953, 14.60378646850586, 14.302925109863281, 14.163249969482422, 15.062742233276367, 14.291651725769043, 14.094856262207031, 14.792719841003418, 14.109108924865723, 13.566060066223145, 14.283013343811035, 14.69963264465332, 14.37913703918457, 14.973533630371094, 14.882281303405762, 15.321374893188477, 14.636568069458008, 15.465653419494629, 13.915827751159668, 13.999321937561035, 15.635844230651855, 15.039257049560547, 14.372041702270508, 14.725872993469238, 14.784828186035156, 14.742130279541016, 14.911051750183105, 14.59792423248291, 14.30565071105957, 14.291718482971191, 15.819009780883789, 15.507268905639648, 14.54762077331543, 16.10934066772461, 15.889422416687012, 16.83629608154297, 15.549589157104492, 16.230480194091797, 15.877557754516602, 16.01282501220703, 16.448448181152344, 17.471420288085938, 16.74384307861328, 17.693931579589844, 17.590450286865234, 16.512020111083984, 15.171001434326172, 16.286643981933594, 16.491798400878906, 15.37327766418457, 15.518468856811523, 15.704265594482422, 15.511001586914062, 14.836669921875, 14.802513122558594, 15.10140609741211, 14.094355583190918, 13.824060440063477, 14.908173561096191, 14.641794204711914, 14.630180358886719, 13.969608306884766]}"
0,"{'discriminator': [1.9600696563720703, 1.9353256225585938, 1.9177513122558594, 1.9083876609802246, 1.907551646232605, 1.9129759073257446, 1.9202783107757568, 1.9263012409210205, 1.9301929473876953, 1.931951880455017, 1.9328782558441162, 1.934424877166748, 1.9388902187347412, 1.9455434083938599, 1.952367901802063, 1.9579271078109741, 1.9612808227539062, 1.9628872871398926, 1.9625412225723267, 1.9597604274749756, 1.9552210569381714, 1.9497405290603638, 1.943151831626892, 1.9357670545578003, 1.927787184715271, 1.9197266101837158, 1.9118094444274902, 1.9044185876846313, 1.8975653648376465, 1.8912104368209839, 1.8859468698501587, 1.882401466369629, 1.8810131549835205, 1.8824878931045532, 1.8872251510620117, 1.895185947418213, 1.9070208072662354, 1.9210504293441772, 1.936107873916626, 1.9531219005584717, 1.9696531295776367, 1.986472725868225, 2.0016841888427734, 2.014451026916504, 2.024060010910034, 2.031569242477417, 2.0358521938323975, 2.035975694656372, 2.0343503952026367, 2.029344081878662, 2.023312568664551, 2.0172908306121826, 2.00982403755188, 2.001753330230713, 1.9946014881134033, 1.9882700443267822, 1.9836459159851074, 1.9801290035247803, 1.9771479368209839, 1.9749497175216675, 1.9725587368011475, 1.9703224897384644, 1.9679204225540161, 1.9651129245758057, 1.9621310234069824, 1.9589295387268066, 1.9556978940963745, 1.9529390335083008, 1.9501838684082031, 1.9474319219589233, 1.945144772529602, 1.9426491260528564, 1.9398932456970215, 1.9377003908157349, 1.935774326324463, 1.9337704181671143, 1.9317089319229126, 1.9299050569534302, 1.92830228805542, 1.926901936531067, 1.9255443811416626, 1.9246487617492676, 1.924288272857666, 1.9239623546600342, 1.9242703914642334, 1.9248948097229004, 1.925437569618225, 1.9259545803070068, 1.9260945320129395, 1.9260755777359009, 1.926126480102539, 1.9255867004394531, 1.9251298904418945, 1.924713373184204, 1.9243065118789673, 1.9241268634796143, 1.9239675998687744, 1.9239068031311035, 1.9239096641540527, 1.9240009784698486], 'generator': [4.211220741271973, 3.8620967864990234, 4.133243083953857, 3.81667160987854, 4.173789024353027, 3.9659342765808105, 4.450508117675781, 4.246208190917969, 4.093010902404785, 3.6901302337646484, 3.8823623657226562, 3.7666120529174805, 3.8048899173736572, 3.3026459217071533, 3.377230167388916, 3.5940232276916504, 3.7653117179870605, 3.301976442337036, 3.174278974533081, 3.563999652862549, 3.039285659790039, 3.4404211044311523, 3.0534701347351074, 3.2811806201934814, 2.8235795497894287, 2.9288201332092285, 3.0807881355285645, 3.028858184814453, 3.6793265342712402, 3.7908833026885986, 3.4640095233917236, 3.278721809387207, 3.1709179878234863, 2.9284517765045166, 3.324767589569092, 3.387409210205078, 3.9073972702026367, 3.1289000511169434, 2.913597583770752, 3.2466890811920166, 3.4691524505615234, 3.112433433532715, 3.473740339279175, 2.928380012512207, 3.278843641281128, 2.958418607711792, 3.2107739448547363, 3.5332295894622803, 3.115032196044922, 3.6482925415039062, 3.3627614974975586, 3.4123711585998535, 3.44893741607666, 3.3494627475738525, 3.5819954872131348, 3.3716554641723633, 3.2395412921905518, 3.39935302734375, 3.0569474697113037, 3.2359275817871094, 3.17618465423584, 3.821824550628662, 3.087404489517212, 2.979567050933838, 3.6113603115081787, 3.4604110717773438, 3.4550552368164062, 3.175589084625244, 2.9948277473449707, 3.9345076084136963, 3.491123914718628, 3.166649103164673, 3.2185471057891846, 3.462217330932617, 3.3337631225585938, 3.448943614959717, 3.3986940383911133, 3.2424228191375732, 3.188175916671753, 3.7142510414123535, 3.0413103103637695, 3.3323402404785156, 3.861976385116577, 3.1455225944519043, 3.731996774673462, 3.4449007511138916, 3.360424280166626, 3.084935188293457, 3.27972149848938, 3.994680404663086, 3.6113288402557373, 3.181504726409912, 3.279134511947632, 3.6226162910461426, 3.490125894546509, 2.869797706604004, 3.5153956413269043, 3.460331439971924, 3.234264612197876, 3.2116129398345947]}"
1,"{'discriminator': [2.1898977756500244, 2.1243371963500977, 2.0684614181518555, 2.0210440158843994, 1.9839575290679932, 1.9582823514938354, 1.9437313079833984, 1.9391154050827026, 1.942561149597168, 1.952732801437378, 1.9662888050079346, 1.9811373949050903, 1.9943649768829346, 2.005192756652832, 2.012033700942993, 2.0146267414093018, 2.012650966644287, 2.007174491882324, 1.9990522861480713, 1.9888341426849365, 1.977309226989746, 1.9652278423309326, 1.9530906677246094, 1.9410320520401, 1.9293665885925293, 1.918513298034668, 1.9083839654922485, 1.8987621068954468, 1.889892578125, 1.881704330444336, 1.8740832805633545, 1.8671295642852783, 1.8613532781600952, 1.856911063194275, 1.854075312614441, 1.8534353971481323, 1.8551644086837769, 1.8600010871887207, 1.8679364919662476, 1.8787481784820557, 1.8916399478912354, 1.9067951440811157, 1.9243073463439941, 1.9441921710968018, 1.967167615890503, 1.9932762384414673, 2.0222907066345215, 2.0523793697357178, 2.081831932067871, 2.106611728668213, 2.1247429847717285, 2.1352226734161377, 2.138700485229492, 2.136357307434082, 2.127995491027832, 2.1157095432281494, 2.1014840602874756, 2.0867557525634766, 2.071815013885498, 2.056899070739746, 2.0426151752471924, 2.0291662216186523, 2.0165019035339355, 2.004462957382202, 1.993331789970398, 1.9826743602752686, 1.9730603694915771, 1.9642786979675293, 1.9566504955291748, 1.9499467611312866, 1.9438556432724, 1.9389169216156006, 1.9350191354751587, 1.9318088293075562, 1.9292963743209839, 1.9275236129760742, 1.9259536266326904, 1.9247896671295166, 1.9236369132995605, 1.922131896018982, 1.9212915897369385, 1.921339988708496, 1.922716736793518, 1.926244854927063, 1.931354284286499, 1.9360588788986206, 1.9397943019866943, 1.9426735639572144, 1.9445936679840088, 1.945884346961975, 1.9462661743164062, 1.9458223581314087, 1.9443097114562988, 1.9424822330474854, 1.9395806789398193, 1.936789631843567, 1.933859944343567, 1.930790662765503, 1.9285879135131836, 1.92680025100708], 'generator': [4.896646499633789, 3.493978500366211, 3.8860971927642822, 3.432905912399292, 3.697810173034668, 3.7434885501861572, 3.7199363708496094, 3.6237540245056152, 4.054434299468994, 3.8367700576782227, 3.7885324954986572, 4.257972717285156, 3.8188982009887695, 3.9230093955993652, 4.1322832107543945, 3.8143887519836426, 3.8189916610717773, 3.321058750152588, 3.795523166656494, 3.7223896980285645, 3.835620880126953, 3.6518845558166504, 3.369793653488159, 3.39054274559021, 3.417827606201172, 3.412663459777832, 3.8439159393310547, 3.3661041259765625, 3.180940866470337, 3.4734020233154297, 3.367290735244751, 3.3817496299743652, 3.2384254932403564, 3.1929752826690674, 3.3162641525268555, 3.031623363494873, 3.4221725463867188, 3.2669577598571777, 3.1647913455963135, 3.333746910095215, 3.2330174446105957, 3.258134603500366, 3.2893848419189453, 3.4453306198120117, 3.70371150970459, 3.538672924041748, 3.0586602687835693, 3.2838187217712402, 3.3460757732391357, 3.250739574432373, 3.181446075439453, 3.3239669799804688, 3.1187100410461426, 3.3287181854248047, 3.312342643737793, 3.3199594020843506, 3.3704569339752197, 3.544003963470459, 3.3767189979553223, 3.3121559619903564, 3.245534658432007, 3.1027064323425293, 3.578883647918701, 3.350809097290039, 3.3471927642822266, 3.3159711360931396, 3.6415185928344727, 3.591557025909424, 3.6039648056030273, 3.8995351791381836, 3.2860302925109863, 3.3865151405334473, 3.514953136444092, 3.440829277038574, 3.447747230529785, 3.708385467529297, 3.4616689682006836, 3.314544677734375, 3.5331602096557617, 3.5961296558380127, 3.6153903007507324, 3.69762921333313, 3.498854398727417, 3.326124668121338, 3.4094481468200684, 3.459260940551758, 3.496616840362549, 3.3464479446411133, 3.398425579071045, 3.744584083557129, 3.4946699142456055, 3.5972089767456055, 3.3985657691955566, 3.5617291927337646, 3.1724252700805664, 3.6570091247558594, 3.2835376262664795, 3.464618682861328, 3.521712064743042, 3.5843329429626465]}"
3,"{'discriminator': [2.238680362701416, 2.1516776084899902, 2.0805912017822266, 2.024122953414917, 1.9815075397491455, 1.9523096084594727, 1.9368200302124023, 1.936326503753662, 1.9483615159988403, 1.966431736946106, 1.9839797019958496, 1.997854471206665, 2.010497808456421, 2.0239157676696777, 2.0350639820098877, 2.0422143936157227, 2.045530080795288, 2.046751022338867, 2.0452609062194824, 2.0393283367156982, 2.032921314239502, 2.024320602416992, 2.015145778656006, 2.0047943592071533, 1.9949541091918945, 1.9836705923080444, 1.9726026058197021, 1.9628276824951172, 1.952688217163086, 1.944980502128601, 1.9341816902160645, 1.926312804222107, 1.916655421257019, 1.9067482948303223, 1.9018648862838745, 1.8960916996002197, 1.8901540040969849, 1.8866899013519287, 1.8855395317077637, 1.8814893960952759, 1.8822755813598633, 1.8859360218048096, 1.8901599645614624, 1.8905537128448486, 1.8958053588867188, 1.9062819480895996, 1.9086670875549316, 1.9155042171478271, 1.9283803701400757, 1.9259088039398193, 1.9317985773086548, 1.95332932472229, 1.936892032623291, 1.9695864915847778, 1.9655258655548096, 1.999337077140808, 1.9983611106872559, 2.0296661853790283, 2.0295848846435547, 2.0392918586730957, 2.0513675212860107, 2.05460262298584, 2.062985420227051, 2.068033218383789, 2.071246862411499, 2.0674755573272705, 2.0589170455932617, 2.0555171966552734, 2.0415077209472656, 2.027505874633789, 2.0156655311584473, 2.001107931137085, 1.9852700233459473, 1.9742581844329834, 1.9646430015563965, 1.947075605392456, 1.9408067464828491, 1.9339576959609985, 1.9291725158691406, 1.920983910560608, 1.9152652025222778, 1.9105286598205566, 1.9101171493530273, 1.9155008792877197, 1.9161715507507324, 1.9166913032531738, 1.9176031351089478, 1.9176640510559082, 1.9236254692077637, 1.915716290473938, 1.9242637157440186, 1.9150434732437134, 1.9156614542007446, 1.9037797451019287, 1.9236325025558472, 1.9035929441452026, 1.9243806600570679, 1.8788723945617676, 1.9120302200317383, 1.8925378322601318], 'generator': [8.913413047790527, 8.277523040771484, 8.642135620117188, 7.97521448135376, 8.469788551330566, 8.796825408935547, 8.823415756225586, 8.942413330078125, 9.282929420471191, 9.64091682434082, 9.275073051452637, 9.29662036895752, 9.606337547302246, 9.435892105102539, 9.349120140075684, 9.555557250976562, 9.792211532592773, 9.848018646240234, 9.929718017578125, 10.662109375, 10.707469940185547, 10.972784042358398, 11.534692764282227, 11.292142868041992, 11.677901268005371, 12.012831687927246, 12.164749145507812, 12.049360275268555, 11.955544471740723, 12.112861633300781, 12.899964332580566, 11.908465385437012, 11.802968978881836, 12.264020919799805, 11.632245063781738, 12.135021209716797, 11.012943267822266, 12.670433044433594, 12.22138786315918, 11.514871597290039, 11.427132606506348, 11.735673904418945, 11.74868392944336, 11.412395477294922, 12.041213989257812, 11.813783645629883, 11.361963272094727, 11.88429069519043, 11.837861061096191, 12.150474548339844, 11.275389671325684, 11.747196197509766, 11.839951515197754, 11.584232330322266, 11.325897216796875, 12.03085708618164, 11.09322738647461, 11.220959663391113, 11.516615867614746, 11.149372100830078, 11.346616744995117, 11.511531829833984, 11.253894805908203, 11.636968612670898, 10.950105667114258, 11.362128257751465, 11.898944854736328, 11.481037139892578, 11.38559627532959, 11.800256729125977, 10.92699909210205, 10.85466480255127, 10.877483367919922, 11.091851234436035, 11.134289741516113, 11.381412506103516, 11.736089706420898, 11.482107162475586, 11.157195091247559, 10.892538070678711, 10.499130249023438, 10.817445755004883, 10.960407257080078, 10.985847473144531, 9.965669631958008, 10.448099136352539, 10.752262115478516, 10.177339553833008, 9.777689933776855, 10.113553047180176, 9.932661056518555, 10.108359336853027, 10.461572647094727, 10.318622589111328, 10.354061126708984, 9.85184383392334, 9.889547348022461, 9.465473175048828, 9.64013671875, 9.507261276245117]}"
2,"{'discriminator': [2.0408146381378174, 1.9977571964263916, 1.9656867980957031, 1.9432846307754517, 1.930405616760254, 1.9275639057159424, 1.9324842691421509, 1.9405721426010132, 1.9476313591003418, 1.9529922008514404, 1.9567564725875854, 1.9589226245880127, 1.9596879482269287, 1.9597041606903076, 1.9599641561508179, 1.960418462753296, 1.9604074954986572, 1.9592509269714355, 1.9576432704925537, 1.9555249214172363, 1.9525678157806396, 1.9491450786590576, 1.9457886219024658, 1.9429912567138672, 1.9403663873672485, 1.938295841217041, 1.9373478889465332, 1.9374538660049438, 1.938407301902771, 1.9401278495788574, 1.9428625106811523, 1.9455842971801758, 1.9474188089370728, 1.94882333278656, 1.950163722038269, 1.9513787031173706, 1.9544298648834229, 1.9596086740493774, 1.9692021608352661, 1.9826303720474243, 1.9995126724243164, 2.018096446990967, 2.0355331897735596, 2.0527329444885254, 2.0622003078460693, 2.0582261085510254, 2.0632505416870117, 2.0607852935791016, 2.051872730255127, 2.043565273284912, 2.036947011947632, 2.026323080062866, 2.0170843601226807, 2.0060226917266846, 1.9965883493423462, 1.9870290756225586, 1.978531837463379, 1.970691204071045, 1.9635593891143799, 1.957399845123291, 1.9502090215682983, 1.9437438249588013, 1.9380271434783936, 1.9337490797042847, 1.9289990663528442, 1.9272245168685913, 1.9238512516021729, 1.9207408428192139, 1.9169796705245972, 1.916636347770691, 1.9166514873504639, 1.9108319282531738, 1.912986159324646, 1.9085102081298828, 1.9097182750701904, 1.9062139987945557, 1.9057906866073608, 1.9036630392074585, 1.9022763967514038, 1.8999946117401123, 1.9000155925750732, 1.9016945362091064, 1.9039565324783325, 1.9087498188018799, 1.9154291152954102, 1.9230424165725708, 1.9297752380371094, 1.9354456663131714, 1.940028429031372, 1.9416152238845825, 1.943222999572754, 1.9436787366867065, 1.9427982568740845, 1.9417908191680908, 1.9412778615951538, 1.9394667148590088, 1.9385414123535156, 1.936398983001709, 1.9362486600875854, 1.9334717988967896], 'generator': [8.966508865356445, 8.414802551269531, 8.618956565856934, 8.69084358215332, 8.57600212097168, 9.176867485046387, 8.574352264404297, 9.261031150817871, 8.850537300109863, 8.932872772216797, 9.160751342773438, 9.063063621520996, 8.737825393676758, 8.577674865722656, 8.79134750366211, 8.346014976501465, 8.789756774902344, 8.993982315063477, 8.955753326416016, 8.083337783813477, 8.344282150268555, 8.172281265258789, 8.628451347351074, 8.75739574432373, 7.678336143493652, 8.23067855834961, 8.583609580993652, 8.287140846252441, 8.480122566223145, 8.221546173095703, 8.262456893920898, 7.938491344451904, 8.82264232635498, 8.71322250366211, 8.66759967803955, 8.818073272705078, 9.302743911743164, 9.268272399902344, 9.160432815551758, 9.136268615722656, 8.984421730041504, 9.829988479614258, 10.176589012145996, 10.394765853881836, 10.411019325256348, 10.554877281188965, 10.532096862792969, 11.501893997192383, 11.294700622558594, 12.220319747924805, 12.219010353088379, 13.115727424621582, 12.987663269042969, 12.6388521194458, 13.495809555053711, 12.935948371887207, 12.193120956420898, 12.278020858764648, 13.029951095581055, 12.935445785522461, 14.095478057861328, 13.654657363891602, 13.190061569213867, 12.956565856933594, 13.014402389526367, 13.140496253967285, 13.300638198852539, 13.627800941467285, 12.419742584228516, 13.230159759521484, 12.109613418579102, 12.9301118850708, 13.00402545928955, 13.055788040161133, 12.890896797180176, 13.342475891113281, 13.645215034484863, 13.341133117675781, 12.866948127746582, 13.017904281616211, 12.847164154052734, 13.176971435546875, 12.712480545043945, 12.54081916809082, 12.462242126464844, 12.958023071289062, 13.534111022949219, 13.12309455871582, 12.66758918762207, 12.283031463623047, 13.184892654418945, 13.039710998535156, 12.905882835388184, 12.55200481414795, 12.4251708984375, 12.980937004089355, 12.394706726074219, 13.28952693939209, 13.160881996154785, 13.06667423248291]}"
