epoch,loss
4,"{'discriminator': [1.9892865419387817, 1.9553947448730469, 1.9350043535232544, 1.9287606477737427, 1.9336750507354736, 1.9439581632614136, 1.9532544612884521, 1.9594060182571411, 1.9629027843475342, 1.9650388956069946, 1.9666976928710938, 1.9689397811889648, 1.9718842506408691, 1.9749131202697754, 1.9768236875534058, 1.9761147499084473, 1.9721243381500244, 1.9668030738830566, 1.9568397998809814, 1.94846773147583, 1.9340962171554565, 1.9235944747924805, 1.9143744707107544, 1.9015793800354004, 1.8961443901062012, 1.8825548887252808, 1.8815066814422607, 1.8721625804901123, 1.8774235248565674, 1.8702411651611328, 1.882090449333191, 1.8842812776565552, 1.9001986980438232, 1.9114071130752563, 1.9273968935012817, 1.9491336345672607, 1.96532142162323, 1.9941672086715698, 2.005607843399048, 2.0324554443359375, 2.048609495162964, 2.054198741912842, 2.070647716522217, 2.070559501647949, 2.07428240776062, 2.073730945587158, 2.0632457733154297, 2.05804443359375, 2.0446949005126953, 2.0387885570526123, 2.023728847503662, 2.0121936798095703, 2.000134229660034, 1.988154411315918, 1.981081485748291, 1.9677008390426636, 1.961383581161499, 1.9505867958068848, 1.943725824356079, 1.9375131130218506, 1.9314860105514526, 1.9266804456710815, 1.9213407039642334, 1.9176099300384521, 1.9131395816802979, 1.9096518754959106, 1.9060406684875488, 1.9029195308685303, 1.8998982906341553, 1.8970341682434082, 1.894365668296814, 1.8923203945159912, 1.8904682397842407, 1.8888907432556152, 1.8876460790634155, 1.8868263959884644, 1.887035846710205, 1.8874540328979492, 1.888174295425415, 1.890735149383545, 1.8921219110488892, 1.893835425376892, 1.894485354423523, 1.8963541984558105, 1.8963422775268555, 1.8970295190811157, 1.8956049680709839, 1.8966035842895508, 1.894753336906433, 1.893941879272461, 1.8912075757980347, 1.8899753093719482, 1.8879632949829102, 1.888197660446167, 1.8868703842163086, 1.885432481765747, 1.8915716409683228, 1.8917210102081299, 1.899979591369629, 1.9031167030334473], 'generator': [11.229930877685547, 11.12278938293457, 11.146453857421875, 11.203315734863281, 11.141866683959961, 11.316070556640625, 10.940662384033203, 11.387450218200684, 11.474836349487305, 11.198928833007812, 11.385028839111328, 11.117476463317871, 11.622265815734863, 11.329147338867188, 11.01469612121582, 11.568814277648926, 12.159038543701172, 11.92788314819336, 11.569045066833496, 12.088859558105469, 12.779296875, 13.20534896850586, 13.008213996887207, 13.167793273925781, 13.02168083190918, 13.585836410522461, 12.650568962097168, 13.702009201049805, 13.729171752929688, 13.993054389953613, 13.467911720275879, 13.797257423400879, 13.501435279846191, 13.903151512145996, 14.467222213745117, 13.6160888671875, 14.121012687683105, 13.93325424194336, 14.247194290161133, 13.871639251708984, 15.08767032623291, 14.59630298614502, 14.200033187866211, 14.632883071899414, 14.336515426635742, 14.88980484008789, 14.120076179504395, 14.343286514282227, 13.916269302368164, 14.226493835449219, 14.779386520385742, 14.368303298950195, 14.543502807617188, 14.386711120605469, 15.107921600341797, 14.592840194702148, 14.160093307495117, 14.532522201538086, 14.238327026367188, 14.388557434082031, 14.32356071472168, 14.35555362701416, 14.833669662475586, 14.616671562194824, 14.28376293182373, 14.1630859375, 13.826436996459961, 14.425914764404297, 14.330973625183105, 13.862883567810059, 13.91965103149414, 14.633397102355957, 14.099939346313477, 14.58749771118164, 13.768239974975586, 14.02079963684082, 13.823138236999512, 13.949968338012695, 13.947628021240234, 13.690166473388672, 14.380729675292969, 13.457210540771484, 15.484024047851562, 13.604607582092285, 13.683701515197754, 13.566768646240234, 13.768621444702148, 13.875650405883789, 13.541099548339844, 13.90113353729248, 13.676839828491211, 13.709813117980957, 13.69224739074707, 13.843984603881836, 13.037260055541992, 13.881715774536133, 12.358750343322754, 13.600095748901367, 13.321735382080078, 13.495447158813477]}"
3,"{'discriminator': [2.103743314743042, 2.058767080307007, 2.0215706825256348, 1.990319848060608, 1.9636482000350952, 1.9408750534057617, 1.9248700141906738, 1.9168864488601685, 1.9146654605865479, 1.9145666360855103, 1.921504020690918, 1.9303728342056274, 1.9346702098846436, 1.9406408071517944, 1.9422866106033325, 1.9484035968780518, 1.946779727935791, 1.9448860883712769, 1.9461413621902466, 1.941678762435913, 1.9348810911178589, 1.9303264617919922, 1.927011251449585, 1.9235107898712158, 1.920043706893921, 1.916494607925415, 1.9120980501174927, 1.9075353145599365, 1.9029775857925415, 1.8971580266952515, 1.8900234699249268, 1.8842682838439941, 1.8809508085250854, 1.877068281173706, 1.8726046085357666, 1.8700916767120361, 1.8737062215805054, 1.8805960416793823, 1.8898911476135254, 1.899243712425232, 1.913804531097412, 1.9388853311538696, 1.9535431861877441, 1.9668829441070557, 1.9895998239517212, 2.001713275909424, 2.0027074813842773, 2.01908016204834, 2.021235466003418, 2.012908697128296, 2.0183145999908447, 2.0180251598358154, 2.006669759750366, 2.004148483276367, 1.9995204210281372, 1.9875388145446777, 1.9781293869018555, 1.97762930393219, 1.9641081094741821, 1.953054666519165, 1.9487674236297607, 1.9397472143173218, 1.9303693771362305, 1.923407793045044, 1.9172617197036743, 1.9104857444763184, 1.9042842388153076, 1.8973439931869507, 1.8919486999511719, 1.8868154287338257, 1.8795946836471558, 1.8756030797958374, 1.8708137273788452, 1.8666281700134277, 1.8628748655319214, 1.856677532196045, 1.8554737567901611, 1.8483964204788208, 1.8472362756729126, 1.8412446975708008, 1.8393442630767822, 1.8387842178344727, 1.8186848163604736, 1.8393627405166626, 1.8184634447097778, 1.8063514232635498, 1.815213918685913, 1.8240844011306763, 1.7871297597885132, 1.7938789129257202, 1.8042843341827393, 1.7952489852905273, 1.795432209968567, 1.8378214836120605, 1.8454147577285767, 1.8512661457061768, 1.9110187292099, 1.9730947017669678, 2.0185415744781494, 2.068598747253418], 'generator': [12.396025657653809, 11.823966979980469, 12.244077682495117, 12.436356544494629, 12.771342277526855, 12.973133087158203, 13.715076446533203, 15.02791976928711, 14.673500061035156, 15.65443229675293, 15.535867691040039, 17.35396957397461, 18.563634872436523, 17.65196990966797, 18.065025329589844, 18.983394622802734, 18.229341506958008, 18.739830017089844, 18.11549186706543, 18.241493225097656, 17.508312225341797, 16.88214683532715, 16.864444732666016, 16.440258026123047, 16.281818389892578, 16.130088806152344, 19.086746215820312, 15.982767105102539, 15.762126922607422, 15.660633087158203, 15.89942741394043, 15.549697875976562, 15.468804359436035, 15.36442756652832, 15.80313491821289, 14.953611373901367, 14.937569618225098, 15.028905868530273, 15.20073127746582, 14.91632080078125, 15.092260360717773, 14.390618324279785, 14.921600341796875, 14.900552749633789, 14.447162628173828, 14.086631774902344, 14.407450675964355, 14.939849853515625, 14.772886276245117, 14.810482025146484, 15.274585723876953, 14.593160629272461, 14.62023639678955, 14.227775573730469, 14.881683349609375, 14.873313903808594, 14.674644470214844, 15.03120231628418, 15.470129013061523, 14.972580909729004, 15.01203727722168, 15.445369720458984, 15.049575805664062, 15.576606750488281, 14.874602317810059, 15.55738639831543, 15.264071464538574, 15.439451217651367, 14.406240463256836, 15.13588809967041, 15.030794143676758, 15.784523963928223, 15.107145309448242, 14.739346504211426, 14.585332870483398, 14.095769882202148, 13.938032150268555, 13.578313827514648, 13.131282806396484, 12.48243522644043, 12.377887725830078, 11.895783424377441, 12.510066032409668, 10.167394638061523, 10.784814834594727, 9.878870010375977, 9.67972183227539, 10.602289199829102, 8.637357711791992, 9.346887588500977, 8.56595230102539, 9.10748291015625, 8.729747772216797, 8.520478248596191, 8.288559913635254, 8.003968238830566, 11.040436744689941, 7.805373191833496, 7.949322700500488, 8.0650053024292]}"
5,"{'discriminator': [2.046302318572998, 1.9987736940383911, 1.959490180015564, 1.92622971534729, 1.902484655380249, 1.8929665088653564, 1.8926769495010376, 1.8928154706954956, 1.8875893354415894, 1.886330008506775, 1.8922289609909058, 1.8983923196792603, 1.8949302434921265, 1.8798972368240356, 1.8683563470840454, 1.8732094764709473, 1.8791025876998901, 1.874501347541809, 1.8674426078796387, 1.8736090660095215, 1.8793060779571533, 1.8724796772003174, 1.864793300628662, 1.868175983428955, 1.8679344654083252, 1.8587175607681274, 1.8524487018585205, 1.8491498231887817, 1.8377304077148438, 1.8435554504394531, 1.837303638458252, 1.8266167640686035, 1.8346246480941772, 1.813272476196289, 1.8206393718719482, 1.81068754196167, 1.8038957118988037, 1.7911591529846191, 1.7949564456939697, 1.8022184371948242, 1.7889363765716553, 1.7829583883285522, 1.788636565208435, 1.7388806343078613, 1.7642900943756104, 1.7680455446243286, 1.7961164712905884, 1.7545926570892334, 1.7772550582885742, 1.7975565195083618, 1.7737410068511963, 1.8417950868606567, 1.824516773223877, 1.8532195091247559, 1.9192330837249756, 2.006924629211426, 2.0826759338378906, 2.124748945236206, 2.2061119079589844, 2.237705945968628, 2.2589480876922607, 2.2930335998535156, 2.257744312286377, 2.2588858604431152, 2.1823716163635254, 2.1281275749206543, 2.093158721923828, 2.0456695556640625, 1.9876108169555664, 1.9719182252883911, 1.9369940757751465, 1.9090766906738281, 1.8693609237670898, 1.8419640064239502, 1.8185514211654663, 1.7963955402374268, 1.7773833274841309, 1.7381038665771484, 1.7270244359970093, 1.7149534225463867, 1.6991628408432007, 1.6839630603790283, 1.660649061203003, 1.6601459980010986, 1.6408542394638062, 1.6598565578460693, 1.6207245588302612, 1.6358147859573364, 1.6218008995056152, 1.6540957689285278, 1.6696126461029053, 1.700981616973877, 1.7587167024612427, 1.8197466135025024, 1.896953821182251, 2.02817702293396, 2.1620359420776367, 2.3735299110412598, 2.4675395488739014, 2.537757396697998], 'generator': [19.270736694335938, 19.902496337890625, 19.048858642578125, 19.335979461669922, 19.813079833984375, 18.226728439331055, 19.22305679321289, 19.43474578857422, 19.04962158203125, 19.128704071044922, 18.235774993896484, 19.48687744140625, 22.32577133178711, 18.848602294921875, 18.29441261291504, 18.743730545043945, 18.012502670288086, 18.07598876953125, 17.833404541015625, 17.272850036621094, 18.193462371826172, 17.95033073425293, 17.559293746948242, 17.858905792236328, 16.73417854309082, 17.078630447387695, 21.57439422607422, 15.999305725097656, 16.317684173583984, 15.000157356262207, 14.381643295288086, 13.095531463623047, 13.619274139404297, 12.764620780944824, 12.109245300292969, 12.211616516113281, 11.364456176757812, 11.66374683380127, 10.341259002685547, 10.782974243164062, 12.167235374450684, 9.420063018798828, 9.150018692016602, 8.9389009475708, 9.363859176635742, 8.96866226196289, 8.56220817565918, 7.9759087562561035, 8.388822555541992, 9.109569549560547, 8.869857788085938, 7.893072128295898, 7.679550647735596, 7.969348430633545, 12.26109504699707, 8.202783584594727, 7.633877754211426, 7.690500736236572, 7.334715843200684, 7.533278942108154, 8.34982967376709, 7.024489879608154, 7.853005409240723, 8.044512748718262, 7.635594367980957, 6.99638032913208, 8.08952522277832, 7.746253490447998, 10.714096069335938, 7.226318836212158, 7.232733726501465, 7.862556457519531, 7.792507171630859, 7.62260103225708, 8.166679382324219, 7.554638385772705, 7.257136821746826, 7.514041423797607, 7.8297834396362305, 8.194035530090332, 7.85566520690918, 7.528733253479004, 11.82693099975586, 8.175189018249512, 7.3721442222595215, 8.442974090576172, 8.045551300048828, 8.636302947998047, 8.08041000366211, 8.025310516357422, 8.268343925476074, 7.9578752517700195, 7.924981117248535, 8.049241065979004, 8.35401725769043, 7.542112350463867, 9.457756042480469, 8.000523567199707, 7.1245856285095215, 7.425864219665527]}"
0,"{'discriminator': [2.0728883743286133, 2.0268497467041016, 1.9971816539764404, 1.9811787605285645, 1.974871277809143, 1.9749399423599243, 1.9791067838668823, 1.9862315654754639, 1.9942220449447632, 2.0002505779266357, 2.001797914505005, 1.997896432876587, 1.9889140129089355, 1.9769939184188843, 1.964101791381836, 1.9505432844161987, 1.936537265777588, 1.9225263595581055, 1.9090147018432617, 1.8970216512680054, 1.8877842426300049, 1.8814888000488281, 1.8786582946777344, 1.8784761428833008, 1.8789740800857544, 1.8795932531356812, 1.878990650177002, 1.878605842590332, 1.8791978359222412, 1.8768948316574097, 1.8741073608398438, 1.8729292154312134, 1.870150089263916, 1.8689810037612915, 1.8705004453659058, 1.8700448274612427, 1.8709052801132202, 1.8757038116455078, 1.8847013711929321, 1.903571605682373, 1.9309847354888916, 1.9678515195846558, 2.0121116638183594, 2.0514235496520996, 2.0890114307403564, 2.1227688789367676, 2.141463041305542, 2.153346061706543, 2.159695625305176, 2.157227039337158, 2.1480636596679688, 2.1362671852111816, 2.1218068599700928, 2.106628656387329, 2.091662645339966, 2.0767688751220703, 2.062838554382324, 2.0499937534332275, 2.037503719329834, 2.0255744457244873, 2.014819860458374, 2.005295753479004, 1.9961473941802979, 1.987654685974121, 1.9803845882415771, 1.9739632606506348, 1.9677352905273438, 1.9617557525634766, 1.9562931060791016, 1.9512492418289185, 1.9462476968765259, 1.9417005777359009, 1.9376541376113892, 1.9341745376586914, 1.931150197982788, 1.9285002946853638, 1.9263875484466553, 1.924971103668213, 1.9239364862442017, 1.9229934215545654, 1.9221720695495605, 1.9214922189712524, 1.9212439060211182, 1.9214239120483398, 1.9216135740280151, 1.9225164651870728, 1.9235435724258423, 1.9251571893692017, 1.9264543056488037, 1.9285647869110107, 1.9296894073486328, 1.931495189666748, 1.9320861101150513, 1.933237075805664, 1.9333882331848145, 1.9338737726211548, 1.9340260028839111, 1.9334827661514282, 1.9327876567840576, 1.932846188545227], 'generator': [5.094025611877441, 4.698239326477051, 4.630401611328125, 3.770214557647705, 4.7167744636535645, 5.336256980895996, 3.9686896800994873, 5.099587440490723, 4.2978668212890625, 4.335878849029541, 5.348142623901367, 4.383988857269287, 3.3454344272613525, 4.436027526855469, 4.422207355499268, 4.196656227111816, 4.455360412597656, 3.7974486351013184, 3.789792776107788, 4.048439979553223, 4.607719421386719, 3.5083863735198975, 3.29158353805542, 3.669266700744629, 3.721296787261963, 3.710447072982788, 3.5872855186462402, 3.8080451488494873, 4.035091400146484, 3.477182388305664, 3.778944492340088, 4.027414321899414, 4.136362552642822, 3.817042589187622, 4.2740068435668945, 4.212420463562012, 3.9681828022003174, 3.4986817836761475, 3.9053454399108887, 3.6945667266845703, 2.4539783000946045, 3.701280117034912, 3.8919224739074707, 3.3445160388946533, 4.061820983886719, 3.5309104919433594, 3.750005006790161, 4.109832286834717, 4.146029472351074, 4.371151924133301, 4.148438453674316, 3.5210888385772705, 3.9967710971832275, 4.2059502601623535, 4.664895534515381, 3.8054089546203613, 3.868208169937134, 3.8222899436950684, 3.696834087371826, 3.7295167446136475, 3.7908003330230713, 3.706136703491211, 4.178617477416992, 4.254170894622803, 4.393396377563477, 3.875629425048828, 3.782205104827881, 3.7343716621398926, 4.72630500793457, 4.425877571105957, 4.375649452209473, 4.094112396240234, 4.247101783752441, 4.4615278244018555, 3.8097286224365234, 3.9206151962280273, 4.590309143066406, 4.377740859985352, 4.268231391906738, 4.039031982421875, 4.00173282623291, 3.940443515777588, 5.715470790863037, 4.269269943237305, 4.362363338470459, 4.946674346923828, 4.995363235473633, 4.948101043701172, 4.637392044067383, 4.166399002075195, 4.681769371032715, 4.480620861053467, 4.772738933563232, 3.8125548362731934, 4.746150493621826, 4.643700122833252, 4.163440704345703, 4.881857872009277, 4.481575012207031, 5.501954555511475]}"
1,"{'discriminator': [1.9438018798828125, 1.9312182664871216, 1.9298667907714844, 1.933892011642456, 1.9373829364776611, 1.9388706684112549, 1.9388054609298706, 1.938091516494751, 1.938040018081665, 1.939765453338623, 1.9417165517807007, 1.942725658416748, 1.9429703950881958, 1.942831039428711, 1.9428613185882568, 1.9434115886688232, 1.94429612159729, 1.9451289176940918, 1.946736454963684, 1.949133038520813, 1.9519214630126953, 1.9550528526306152, 1.9581325054168701, 1.9615939855575562, 1.9656322002410889, 1.9698071479797363, 1.9731826782226562, 1.9757049083709717, 1.9772111177444458, 1.9773294925689697, 1.9753804206848145, 1.9717414379119873, 1.9670089483261108, 1.9615333080291748, 1.9550753831863403, 1.9474742412567139, 1.9395302534103394, 1.9313546419143677, 1.9230347871780396, 1.9146939516067505, 1.9056867361068726, 1.897260308265686, 1.8889741897583008, 1.8811469078063965, 1.8740651607513428, 1.8666558265686035, 1.8600881099700928, 1.8547028303146362, 1.8498501777648926, 1.8477002382278442, 1.8475754261016846, 1.85077702999115, 1.8603248596191406, 1.8753386735916138, 1.8972790241241455, 1.9206535816192627, 1.944360375404358, 1.9692013263702393, 1.991259217262268, 2.0129873752593994, 2.0333938598632812, 2.0443360805511475, 2.0549349784851074, 2.061088800430298, 2.0654234886169434, 2.062176465988159, 2.0540618896484375, 2.046677589416504, 2.038708448410034, 2.0271248817443848, 2.014277696609497, 2.0060880184173584, 1.997937560081482, 1.989814281463623, 1.9817819595336914, 1.9758085012435913, 1.9708354473114014, 1.9654357433319092, 1.9600684642791748, 1.9542059898376465, 1.948481798171997, 1.9428187608718872, 1.936318278312683, 1.9318971633911133, 1.9259036779403687, 1.922467589378357, 1.9177860021591187, 1.9153046607971191, 1.911492943763733, 1.911102533340454, 1.9080777168273926, 1.9088419675827026, 1.9072480201721191, 1.9080965518951416, 1.9073238372802734, 1.9085872173309326, 1.9078152179718018, 1.9082190990447998, 1.9075921773910522, 1.9079476594924927], 'generator': [6.098398685455322, 5.0533928871154785, 5.695462226867676, 4.963161468505859, 5.2794084548950195, 4.9194488525390625, 4.992497444152832, 4.926276683807373, 4.26718807220459, 5.127344131469727, 4.593258857727051, 4.109093189239502, 4.169008255004883, 4.359287738800049, 4.795375823974609, 4.162914752960205, 4.167483806610107, 4.524164199829102, 4.371613025665283, 4.215860843658447, 4.384885311126709, 4.686718940734863, 4.31766414642334, 4.164119243621826, 4.43532133102417, 4.305323600769043, 3.0138072967529297, 4.230567455291748, 4.10774564743042, 3.945321559906006, 4.073975563049316, 4.2456865310668945, 4.489200592041016, 4.2482008934021, 4.3172101974487305, 5.048698425292969, 4.330254077911377, 4.4227070808410645, 4.130936622619629, 4.17923641204834, 4.36763334274292, 4.142426490783691, 4.084554672241211, 4.330048561096191, 4.493897438049316, 4.4387288093566895, 3.854153633117676, 4.147139072418213, 4.293561935424805, 4.775990009307861, 4.312410354614258, 4.514422416687012, 4.80703067779541, 4.248350620269775, 3.752620220184326, 4.330474853515625, 4.1019287109375, 3.9883878231048584, 4.517779350280762, 5.033263206481934, 4.4615254402160645, 3.92449951171875, 4.380181312561035, 4.202230453491211, 4.443526268005371, 4.292126178741455, 4.164300441741943, 4.367039680480957, 4.287854194641113, 4.446187496185303, 4.8673810958862305, 4.8094482421875, 4.34554386138916, 4.248419284820557, 4.168683052062988, 4.371094703674316, 4.290829181671143, 4.509517669677734, 4.212818145751953, 4.3894171714782715, 4.394465446472168, 4.281343460083008, 4.063562870025635, 4.852337837219238, 4.370199203491211, 4.054394245147705, 4.888615608215332, 4.791276931762695, 4.825320243835449, 4.414191246032715, 4.415812969207764, 4.922300815582275, 4.793149948120117, 4.296768665313721, 4.443361282348633, 4.252620220184326, 4.047530174255371, 4.594970703125, 4.594481468200684, 4.685658931732178]}"
2,"{'discriminator': [2.1312272548675537, 2.055065631866455, 1.985759973526001, 1.9537439346313477, 1.9400657415390015, 1.9325034618377686, 1.9270917177200317, 1.9315803050994873, 1.9339749813079834, 1.9457287788391113, 1.9499543905258179, 1.9451576471328735, 1.9369570016860962, 1.9308860301971436, 1.9269306659698486, 1.9219468832015991, 1.9170774221420288, 1.9157160520553589, 1.9141873121261597, 1.9151605367660522, 1.9175752401351929, 1.917252540588379, 1.91855788230896, 1.9196923971176147, 1.9191017150878906, 1.9157984256744385, 1.9140788316726685, 1.9106909036636353, 1.9102168083190918, 1.9097706079483032, 1.907413363456726, 1.9061009883880615, 1.91028892993927, 1.90751051902771, 1.9079656600952148, 1.9060407876968384, 1.9076807498931885, 1.908111333847046, 1.9029102325439453, 1.9054280519485474, 1.8970892429351807, 1.9015578031539917, 1.899949550628662, 1.8992443084716797, 1.8991496562957764, 1.9000277519226074, 1.8989758491516113, 1.8968772888183594, 1.890850305557251, 1.8910223245620728, 1.883915662765503, 1.8842189311981201, 1.886720895767212, 1.873713493347168, 1.8725029230117798, 1.8851747512817383, 1.8787997961044312, 1.8741552829742432, 1.8734990358352661, 1.8710699081420898, 1.8654276132583618, 1.876227855682373, 1.886628270149231, 1.8727455139160156, 1.8825814723968506, 1.887793779373169, 1.8893803358078003, 1.8889862298965454, 1.8909962177276611, 1.8808735609054565, 1.881498098373413, 1.880706548690796, 1.8781483173370361, 1.8945871591567993, 1.8842802047729492, 1.885934829711914, 1.887980580329895, 1.8803285360336304, 1.8877075910568237, 1.8868327140808105, 1.8918712139129639, 1.8975886106491089, 1.889111042022705, 1.8926008939743042, 1.8848960399627686, 1.892028570175171, 1.8829610347747803, 1.887533187866211, 1.8861621618270874, 1.8869969844818115, 1.8805490732192993, 1.8638148307800293, 1.873826265335083, 1.880829095840454, 1.8870341777801514, 1.8858562707901, 1.9016796350479126, 1.9142783880233765, 1.891696572303772, 1.871072769165039], 'generator': [14.3252592086792, 13.210494041442871, 13.726456642150879, 13.004375457763672, 13.661666870117188, 13.853066444396973, 13.770808219909668, 13.973573684692383, 13.789999008178711, 13.847831726074219, 13.671211242675781, 14.02902889251709, 14.598553657531738, 13.451322555541992, 13.725894927978516, 12.98489761352539, 13.3493070602417, 13.629549026489258, 13.15576171875, 13.204913139343262, 13.271224975585938, 13.291929244995117, 13.17477798461914, 13.130104064941406, 12.972230911254883, 13.136486053466797, 15.21967887878418, 12.78891658782959, 13.109975814819336, 12.911369323730469, 13.323352813720703, 13.371587753295898, 12.499384880065918, 12.197622299194336, 11.58938217163086, 11.812742233276367, 11.340081214904785, 10.858118057250977, 10.703601837158203, 10.699424743652344, 11.877613067626953, 10.87652587890625, 10.738668441772461, 11.18210506439209, 10.496747970581055, 10.942314147949219, 10.317964553833008, 10.810321807861328, 10.14175033569336, 10.414583206176758, 10.533411026000977, 10.55720043182373, 9.79486083984375, 10.052924156188965, 11.305158615112305, 9.212505340576172, 9.695940017700195, 9.446747779846191, 9.527084350585938, 9.167266845703125, 9.194038391113281, 9.575248718261719, 9.125751495361328, 9.171560287475586, 9.290121078491211, 8.95024299621582, 9.288419723510742, 9.085821151733398, 10.123926162719727, 9.21076774597168, 8.952699661254883, 8.942387580871582, 8.729912757873535, 8.57421875, 8.817946434020996, 8.849449157714844, 9.007227897644043, 8.866381645202637, 8.948567390441895, 8.796168327331543, 8.705988883972168, 8.60682487487793, 10.469257354736328, 8.48410701751709, 8.5455904006958, 8.181848526000977, 8.573203086853027, 8.775751113891602, 8.43617057800293, 8.599214553833008, 8.722053527832031, 8.22999095916748, 8.768613815307617, 8.415474891662598, 8.619080543518066, 8.415170669555664, 10.545074462890625, 9.130227088928223, 8.310783386230469, 8.825294494628906]}"
