Train Loss,Validation Loss
0.3737675281351103,0.4664811283349991
0.2635530163260067,0.5943057715892792
0.36210450179436626,0.40292383432388307
0.4037090035922387,0.248427714407444
0.348019503057003,0.34266632087528703
