ED-R2R,ED-S2R,ED-S2S,ED-MaxR2S,DTW-R2R,DTW-S2R,DTW-S2S,DTW-MaxR2S,Minkowski-R2R,Minkowski-S2R,Minkowski-S2S,Minkowski-MaxR2S,Manhattan-R2R,Manhattan-S2R,Manhattan-S2S,Manhattan-MaxR2S,Cosine-R2R,Cosine-S2R,Cosine-S2S,Cosine-MaxR2S,Pearson-R2R,Pearson-S2R,Pearson-S2S,Pearson-MaxR2S,dataset,generator
143.58105963100743,185.72346920192078,206.43129166274602,344.22264099121094,2519.7614824940997,3612.7793309705016,3337.5653122812682,1552.7687546212442,91.4106,110.88541,122.98735,42.59731,807.46045,1132.4689,1248.9329,453.33237,1.004045065658581,1.0005155339155871,0.9515350379297178,0.7672321771581968,1.003976425654546,1.0006611743888505,0.9632594441970624,0.7561738671696124,UCI_fft,Doppelgangerger_synth
143.58105963100743,138.82605396578134,107.54446136018966,331.1835708618164,2519.7614824940997,2571.664814582419,2153.520384175409,1327.3112583137377,91.4106,83.32647,60.355328,40.50568,807.46045,849.902,708.3958,424.1792,1.004045065658581,0.9992222920152216,0.9970618158242645,0.7698564132054647,1.003976425654546,0.9991684811636233,0.9998882626417198,0.7908714142007133,UCI_fft,uncond_diffusion_unet1d_synth
18.217838724193484,17.961847009372377,18.233005622148514,69.60987663269043,357.49756214847633,357.40274000055206,369.55789037815964,22.425766431368253,10.651975,10.17922,9.9493475,0.6257177,114.01777,117.470634,125.28492,8.022351,0.9978866998072952,0.9995851493598908,1.0001303840279532,0.8204552692089541,0.9985909535653734,0.9998977271875547,1.000197244257852,0.7933555822819471,dataset_combination_None,cond_diffusion_unet1d_synth
18.217838724193484,11.265216489748703,1.725361853081457,65.97254308064778,357.49756214847633,231.709595175029,32.14717474297795,2.497544120602755,10.651975,6.616797,1.0589136,0.06747365,114.01777,70.18718,10.58268,0.81676084,0.9978866998072952,0.9924798329327692,0.9931528827703364,0.465644138554732,0.9985909535653734,0.9989905262684216,1.032278448741728,0.592964361111323,dataset_combination_None,timeganpt_synth
18.217838724193484,31.300600458118648,1.7879645255551568,69.81094868977864,357.49756214847633,606.3424167042117,33.34217091624105,527.3986428489346,10.651975,18.28347,1.1072505,15.316722,114.01777,196.40521,10.468124,166.1519,0.9978866998072952,0.9988567599479784,0.002483505821890301,0.7149369940161705,0.9985909535653734,1.000000264812353,0.002745053307877647,0.7347510326653719,dataset_combination_None,Doppelgangerger_synth
18.217838724193484,16.47247165981556,15.054614329093035,64.71900113423665,357.49756214847633,335.0907938217754,321.7733865735743,12.182804198591638,10.651975,9.405832,8.19766,0.3503027,114.01777,106.865,104.51123,3.7998178,0.9978866998072952,0.9999057517909541,0.9980615164039826,0.5115301745633284,0.9985909535653734,0.9994917172714403,0.999856948902597,0.6915945000946522,dataset_combination_None,uncond_diffusion_unet1d_synth
22.441647125211123,19.59061297238577,16.217678773542247,69.308837890625,414.48586559204745,386.6194392363516,342.742660654118,10.90271005879635,13.20878,11.269793,8.801433,0.31160766,139.04407,126.00046,113.90474,3.5121133,0.9960131478070942,0.9981882468778875,0.9907422563327142,0.4694140314434965,1.0017025912855588,1.0003481014523756,0.9985650197988465,0.643175215770801,RealWorld_thigh_None,cond_diffusion_unet1d_synth
22.441647125211123,18.613202703912386,16.44253620081367,65.83836873372395,414.48586559204745,345.4319955046951,327.5646300219022,91.60685212522505,13.20878,10.88887,9.389776,2.4921257,139.04407,116.28682,105.54653,27.467905,0.9960131478070942,0.997593630688612,1.061471198150542,0.5698311229546865,1.0017025912855588,0.9997907643814774,1.0148354182967443,0.5793220773339272,RealWorld_thigh_None,timeganpt_synth
22.441647125211123,25.918043098674882,26.190534769064847,71.5459639231364,414.48586559204745,479.50437384240723,465.0602535583335,197.9073051493683,13.20878,15.272786,15.555759,5.504772,139.04407,160.08296,159.70285,61.24968,0.9960131478070942,0.9903851058637018,0.8588190076355665,0.6188015670826038,1.0017025912855588,0.9993660344310089,0.9040781498030456,0.7088759473214546,RealWorld_thigh_None,Doppelgangerger_synth
22.441647125211123,19.23934798923363,15.840459045761161,67.7917594909668,414.48586559204745,374.41307000015155,327.1631930959279,10.609237532743181,13.20878,11.121355,8.750602,0.29276335,139.04407,122.60921,107.74757,3.6272144,0.9960131478070942,0.9966122349458458,0.9938401066802037,0.47977872254947823,1.0017025912855588,0.9992989087994414,0.997775721797429,0.6091884958247343,RealWorld_thigh_None,uncond_diffusion_unet1d_synth
14.566421838258634,12.660144342619514,10.71864650444852,36.27654218673706,296.83053197279946,279.39874507795395,253.42874237220104,10.221276918101475,8.496902,7.25146,5.8606615,0.2971618,91.37063,81.751434,74.27353,3.4021366,0.9974502151235687,0.9986423476615789,1.0040115075989298,0.5115504351754984,0.9999756718581932,0.9993673830948722,0.9997638128008988,0.7378900367766619,RealWorld_waist_None,cond_diffusion_unet1d_synth
14.566421838258634,13.167804532537396,10.972676243990936,35.38754383722941,296.83053197279946,271.33914274370136,257.9501243771351,127.2897890738972,8.496902,7.6422567,6.2175026,2.8100889,91.37063,83.13484,71.21427,31.084993,0.9974502151235687,0.9923955414311296,1.0178938493444656,0.5960515985886256,0.9999756718581932,0.9986937085611063,1.0019078967411221,0.608711784084638,RealWorld_waist_None,timeganpt_synth
14.566421838258634,16.789404712277985,17.90008692785601,42.775729735692344,296.83053197279946,341.624038286373,346.7897863963328,121.64495809877084,8.496902,9.83096,10.577009,3.5412757,91.37063,104.85721,110.36699,36.552002,0.9974502151235687,1.0001902841988033,0.9427150525789785,0.6492048104604086,0.9999756718581932,1.0011234981886845,0.9509475884120855,0.7179348965485891,RealWorld_waist_None,Doppelgangerger_synth
14.566421838258634,12.65199431189253,10.72588555247585,35.47747325897217,296.83053197279946,277.1151569136715,244.56320152459983,10.414406463149994,8.496902,7.237975,5.9554076,0.2979037,91.37063,81.83808,72.02222,3.4796479,0.9974502151235687,0.9973711464904002,0.9982261241470117,0.5177383118619522,0.9999756718581932,0.9995847663580744,1.001509639473087,0.6157800927758217,RealWorld_waist_None,uncond_diffusion_unet1d_synth
242.64731365611883,210.14429051604537,181.39361051421693,612.9459126790365,4129.313772554969,3794.887479331174,3532.730633286537,151.47479724705678,157.52725,128.83379,100.400116,4.4610405,1319.5955,1254.2487,1227.8822,50.442333,0.9982093254413386,0.9985110871801913,1.003262793922881,0.7119227473934492,0.9989791151739676,0.9990520399750218,0.9980264055396485,0.7866049607594808,RealWorld_waist_fft,cond_diffusion_unet1d_synth
242.64731365611883,148.96688316754563,13.963829366792133,573.3817799886068,4129.313772554969,2611.141469810788,300.18459556508657,108.81618040530775,157.52725,97.51468,7.896671,4.042534,1319.5955,801.7383,97.42147,37.887268,0.9982093254413386,1.004053928899603,0.8774947619351248,0.5583891744414965,0.9989791151739676,1.005364543445058,0.926216730920988,0.7324877288192511,RealWorld_waist_fft,timeganpt_synth
242.64731365611883,345.30916518995497,5.956415857932633,638.4749857584635,4129.313772554969,6162.015751272634,104.96384948027867,5208.1345604668295,157.52725,203.78084,3.5998356,163.35675,1319.5955,2147.0552,35.714108,1843.7485,0.9982093254413386,1.0003968512128305,0.0002625336779488458,0.8617815654724836,0.9989791151739676,0.9996457018721894,0.0003499533401595222,0.7861443714549144,RealWorld_waist_fft,Doppelgangerger_synth
242.64731365611883,208.38221339033046,179.0137066766951,585.6343129475912,4129.313772554969,3753.962296381928,3490.7144638819022,150.4215093894552,157.52725,127.93692,99.03236,4.794973,1319.5955,1241.1096,1211.1068,53.766693,0.9982093254413386,0.999026373233772,0.9957102642404434,0.5062367295225462,0.9989791151739676,0.999013319047371,0.9986717457653479,0.7598767348875602,RealWorld_waist_fft,uncond_diffusion_unet1d_synth
332.36812772674637,200.14730287717222,260.2410964669122,958.0955912272135,5678.235450468937,3518.9135386306853,4979.972705210497,22.800112718836196,216.0778,131.17766,145.14839,0.70966166,1800.4968,1070.9386,1733.219,7.6387076,0.9968363866737788,1.001228291048392,0.9962818213123601,0.8051994200795889,0.9963135928415947,1.0015830555376415,0.9988450751644835,0.8070132659825807,KuHar_fft,cond_diffusion_unet1d_synth
332.36812772674637,199.9065044373488,23.164396121214935,958.1528625488281,5678.235450468937,3514.4968186567266,452.7465513601751,10.020299545661693,216.0778,131.05835,15.175078,0.35778916,1800.4968,1069.1084,139.89543,3.350701,0.9968363866737788,0.9880370860501246,0.8921054794943347,0.6773148267529905,0.9963135928415947,0.990345846347002,0.8561932510430069,0.7346559672926863,KuHar_fft,timeganpt_synth
332.36812772674637,977.8460239980412,52.1490586545335,1364.2249959309895,5678.235450468937,18818.71887741304,839.3259237929337,17530.813282718293,216.0778,560.3437,34.109077,515.24255,1800.4968,6099.3306,267.55472,5621.185,0.9968363866737788,1.0002125303548666,0.0035506320496400197,0.7733080287774404,0.9963135928415947,0.9937266741934306,0.006697522319025463,0.7446600209611157,KuHar_fft,Doppelgangerger_synth
332.36812772674637,200.10836031743935,244.16999918789335,958.1647644042969,5678.235450468937,3517.9483132074565,4608.483613937859,23.143068367806087,216.0778,131.16002,138.1039,0.77241355,1800.4968,1070.5902,1589.088,8.226533,0.9968363866737788,1.0017639227970678,0.9981095606551841,0.8029314875602722,0.9963135928415947,1.0003903118550788,0.9992220095848925,0.8089785861472288,KuHar_fft,uncond_diffusion_unet1d_synth
9.581822683864349,9.281568708995321,7.033100497378244,21.083627541859943,180.02037561681928,192.96558723842918,159.51527468864856,80.4083461308523,5.6505375,5.3337703,3.8602276,2.2522962,59.28479,59.627132,48.43483,25.105452,1.000395703689562,0.9938106161122107,0.9945571865501867,0.6817705407738686,1.0068541417126329,0.9997862833189697,1.0008403158065757,0.6786574131498734,UCI_None,cond_diffusion_unet1d_synth
9.581822683864349,6.228226240458526,3.6644973742349283,20.551508108774822,180.02037561681928,131.94525203618502,85.05120911329186,23.507810112310384,5.6505375,3.6807382,2.036563,0.5712481,59.28479,38.60443,24.63961,7.0482063,1.000395703689562,0.9679814384398392,1.0469605158712167,0.6508969931552807,1.0068541417126329,0.9941457455963887,0.8753845857952558,0.5746632392207781,UCI_None,timeganpt_synth
9.581822683864349,9.77499196188673,9.383481743620502,22.17673357327779,180.02037561681928,189.0190920193905,170.7701648158113,68.94187620808898,5.6505375,5.706184,5.4791675,1.9111696,59.28479,61.26637,58.57122,20.209845,1.000395703689562,0.9958284710522785,0.9350120894403775,0.7264300404737393,1.0068541417126329,0.9993431007433384,0.9382364127798449,0.7270575712124506,UCI_None,Doppelgangerger_synth
9.581822683864349,9.180893071057383,7.000686163643996,21.434882561365765,180.02037561681928,176.440883899601,151.16464549483808,91.90598433306272,5.6505375,5.317966,3.9237864,2.5712833,59.28479,58.107147,46.275,28.511316,1.000395703689562,0.9917348062471802,1.0023188192576236,0.589932132512331,1.0068541417126329,0.9977900164161602,1.001637397851969,0.6186820231378078,UCI_None,uncond_diffusion_unet1d_synth
16.9902986664875,14.997476676101487,12.814520296133225,51.24070151646932,323.57164612597194,310.56578309281946,281.9686646465835,16.723248831062797,9.794903,8.505597,6.964468,0.48580158,108.46287,98.18966,89.60298,5.3430233,0.9851873572698913,0.9897612760650162,0.9894913096297981,0.6210129056125879,1.0016288524765962,0.9989606249387157,0.9992853034407393,0.5781932175159454,RealWorld_upperarm_None,cond_diffusion_unet1d_synth
16.9902986664875,12.613030798243853,12.956022212985904,51.88524913787842,323.57164612597194,247.57260390369703,250.89722897312842,15.561574035594042,9.794903,7.2720017,7.385118,0.44399965,108.46287,80.44016,83.39188,4.4199047,0.9851873572698913,0.9725205095783351,0.9514391400125931,0.5105323692162832,1.0016288524765962,0.999391002008858,1.0398442091796691,0.5195726156234741,RealWorld_upperarm_None,timeganpt_synth
16.9902986664875,18.95819393413597,18.848123880548613,64.93696848551433,323.57164612597194,355.8060110700557,334.16203845987735,110.74991564274777,9.794903,10.989854,11.052614,3.3199441,108.46287,120.007164,117.53741,37.014652,0.9851873572698913,1.0113979554918442,0.774571964731157,0.45710717638333637,1.0016288524765962,1.000779694654647,0.829631881457946,0.45644525190194446,RealWorld_upperarm_None,Doppelgangerger_synth
16.9902986664875,14.700191582160278,12.216353422350352,50.36731751759847,323.57164612597194,302.82660486503005,269.050787920813,15.007825651558031,9.794903,8.33886,6.6430845,0.5053872,108.46287,96.30596,85.439835,5.1215796,0.9851873572698913,0.9920701066345918,0.9945591591633162,0.5142336487770081,1.0016288524765962,0.9985927365435951,0.9993797690699462,0.46224818627039593,RealWorld_upperarm_None,uncond_diffusion_unet1d_synth
363.3523454711369,324.7738568294086,275.8554898440043,1137.4701436360676,6203.35465929295,5884.500613201577,5302.181272803371,117.8199612933417,232.66145,197.19086,152.99727,3.5964022,2013.2853,1955.2024,1856.4135,37.89067,1.0046699801062808,1.0006233710456096,1.0010281913616819,0.7211284780253967,1.0048621269010627,1.0016856444305688,0.9993914718136289,0.7792729288339615,MotionSense_fft,cond_diffusion_unet1d_synth
363.3523454711369,222.25606004267524,10.337925045182306,1020.0576171875,6203.35465929295,3948.572350973598,140.9973321131455,114.59842449931301,232.66145,143.96826,7.8785295,7.3758426,2013.2853,1211.1243,47.90816,37.355858,1.0046699801062808,0.9998350682207179,0.9083851294615825,0.7623413242399693,1.0048621269010627,1.0000985812906202,1.0961344651052796,0.7699980701630315,MotionSense_fft,timeganpt_synth
363.3523454711369,778.4897562691349,52.63557186346585,1297.2689412434895,6203.35465929295,13502.095576909911,917.9364680947281,12330.330647133485,232.66145,462.4385,32.398468,413.60547,2013.2853,4712.729,308.79355,4232.815,1.0046699801062808,1.0003262083046929,0.0034855725036727053,0.7137991599738598,1.0048621269010627,1.0000119176922853,0.004115383558803135,0.7936777348319689,MotionSense_fft,Doppelgangerger_synth
363.3523454711369,323.25977407549124,275.4560687264336,1083.4571940104167,6203.35465929295,5799.307564613122,5194.456065616339,137.32631037689615,232.66145,196.76268,154.03839,4.0832696,2013.2853,1935.4331,1823.788,44.48,1.0046699801062808,1.0007768170473288,0.9968223876282591,0.7531298433120052,1.0048621269010627,1.0000176632575826,0.999131531647872,0.8133774834374586,MotionSense_fft,uncond_diffusion_unet1d_synth
332.6363790417304,294.27330389271845,283.15303978580897,1121.9734293619792,5815.012054549318,5445.191215119023,5569.583766792829,238.179677969959,213.10568,177.92906,154.6475,6.5370903,1843.2968,1790.7346,1959.5776,82.609535,1.000384674007582,1.0003454002091248,0.994959551635094,0.44511088946213323,1.00041076694779,1.00111077751547,0.9983900083921134,0.7974623094002405,WISDM_fft,cond_diffusion_unet1d_synth
332.6363790417304,196.23804357985844,12.208170285923613,1103.5396830240886,5815.012054549318,3538.437943880515,246.19843760255492,173.18043593325316,213.10568,126.62944,7.6772084,6.8568954,1843.2968,1079.559,78.382835,56.95738,1.000384674007582,1.000872672283539,0.6092550460429241,0.7155680768191814,1.00041076694779,1.0003938294206263,0.5732094348000439,0.7318821350733439,WISDM_fft,timeganpt_synth
332.6363790417304,585.2276176766289,17.17848247655895,1242.5159505208333,5815.012054549318,11136.448483580973,315.1804053053014,9695.34895299713,213.10568,343.63855,10.752496,281.93698,1843.2968,3673.4194,97.6461,3199.2805,1.000384674007582,1.0007814500831613,0.0007019244432449341,0.744037326425314,1.00041076694779,1.001560666240828,0.0009250544706980387,0.7262858835359415,WISDM_fft,Doppelgangerger_synth
332.6363790417304,288.0807362867196,268.4583661134508,1109.222412109375,5815.012054549318,5316.073860047257,5296.115342507803,204.26004568604225,213.10568,174.95724,147.57846,6.0906544,1843.2968,1740.8928,1840.0774,69.59021,1.000384674007582,0.9998065617710323,0.9914050344312626,0.6639699550966421,1.00041076694779,0.9997788532110656,1.0014743949526872,0.796435891961058,WISDM_fft,uncond_diffusion_unet1d_synth
22.110270096183186,19.59605822017996,18.831427379051846,67.84942436218262,432.1267823338499,403.7434044964956,410.18843016310456,15.537585311269789,13.113923,11.25896,10.153159,0.4768535,136.27985,126.80816,133.46848,5.55829,0.9993456179575467,1.0007660008827928,0.9982070956206865,0.5334117375314236,0.9997231557489574,1.000339705646893,0.999332937809743,0.7195589765906334,WISDM_None,cond_diffusion_unet1d_synth
22.110270096183186,13.277925729504028,1.370687524980969,67.83816083272298,432.1267823338499,268.1500429165839,20.58003180356186,8.554137533642521,13.113923,7.9639454,1.0469329,0.40910783,136.27985,80.9277,5.857589,2.6707773,0.9993456179575467,0.9943917902708452,1.0031221255250158,0.5577925393978754,0.9997231557489574,0.999674580757433,1.0165019313615076,0.49179597944021225,WISDM_None,timeganpt_synth
22.110270096183186,43.95568153307174,2.0432700482250916,80.17426935831706,432.1267823338499,850.3465066814382,37.125889211551566,775.7792526396981,13.113923,25.581083,1.2504783,22.694159,136.27985,275.8313,11.940311,247.08855,0.9993456179575467,1.0058568013866964,0.0021558872792455885,0.7881305826207002,0.9997231557489574,0.9998830957883001,0.00250947994656033,0.8004740302761396,WISDM_None,Doppelgangerger_synth
22.110270096183186,19.23592734117806,18.039369144459567,70.90528265635173,432.1267823338499,388.24320650831555,382.9440574439747,17.808454771056645,13.113923,11.1402,9.961319,0.50642186,136.27985,122.59282,122.5035,5.7379327,0.9993456179575467,1.0008723152440844,1.0031927235344693,0.536670953190575,0.9997231557489574,1.0002593712993335,0.9998752016451999,0.6271254767974218,WISDM_None,uncond_diffusion_unet1d_synth
325.21073917569964,283.19224776783915,236.99037867715626,989.5451965332031,5613.338267604058,5175.958300315614,4690.457882348162,147.79631965624222,205.54726,170.6862,129.71466,4.295117,1836.2612,1728.1423,1639.364,47.623646,0.9961998856891511,0.9981268309920662,0.9959883802853393,0.6687338699897131,0.99657464522223,0.9964241875854013,0.994003661758321,0.6968609827260176,RealWorld_thigh_fft,cond_diffusion_unet1d_synth
325.21073917569964,198.4866355098892,10.48911805052669,912.8569641113281,5613.338267604058,3536.063788052337,190.15314841870676,100.21750721170623,205.54726,126.55065,6.552558,3.448848,1836.2612,1105.5975,66.14076,33.987144,0.9961998856891511,0.9969366813504396,0.8805415961605733,0.674255721271038,0.99657464522223,1.002463107579473,1.0200506987621474,0.7029002277801434,RealWorld_thigh_fft,timeganpt_synth
325.21073917569964,1070.4892263709175,55.95436657688354,1423.321024576823,5613.338267604058,19450.168100317984,945.3829420387382,18332.217178427578,205.54726,617.61835,35.260014,582.7115,1836.2612,6799.354,318.14658,6399.914,0.9961998856891511,0.9889098483269836,0.0017807217670811548,0.6151299898823103,0.99657464522223,0.9952303450374987,0.0020858966079023147,0.8061436638236046,RealWorld_thigh_fft,Doppelgangerger_synth
325.21073917569964,282.4665618591242,238.85245114474824,997.2579040527344,5613.338267604058,5106.045621169843,4614.414771781285,132.64028827810947,205.54726,170.7937,132.56882,4.330516,1836.2612,1710.5795,1608.4957,41.765564,0.9961998856891511,0.9997144951698695,0.9966762761161141,0.6339892105509838,0.99657464522223,0.9992122454780613,1.0006179700222617,0.6794828499356905,RealWorld_thigh_fft,uncond_diffusion_unet1d_synth
228.85178628445718,202.23046446495584,175.78954924117193,724.4574737548828,4105.946372458136,3896.1818851206513,3708.0439917595113,254.14165595930376,148.91676,124.11323,97.74416,7.595201,1236.4575,1198.2134,1176.6522,83.40399,0.9969124084501731,0.9996158759376567,0.995126969146082,0.5929629156986872,0.9968758452572867,0.9987725177724868,0.9944897570613965,0.7475768911341826,RealWorld_upperarm_fft,cond_diffusion_unet1d_synth
228.85178628445718,139.3989906341061,5.520832662021672,718.7877146402994,4105.946372458136,2631.1435387681345,120.28879168911806,84.812348112498,148.91676,91.05401,3.4747002,3.050347,1236.4575,747.96844,34.585228,26.545954,0.9969124084501731,0.9991717642832908,1.2260819858062184,0.6425361633300781,0.9968758452572867,1.0006208998380688,1.3057197664437676,0.748850961526235,RealWorld_upperarm_fft,timeganpt_synth
228.85178628445718,403.1843867746989,18.780749153551128,836.7032419840494,4105.946372458136,7933.218037814071,322.8857621762487,6840.575641056342,148.91676,234.0365,12.250086,195.69421,1236.4575,2543.1384,99.59835,2195.8037,0.9969124084501731,1.0018180019459009,0.0016921135948763952,0.6925307878603538,0.9968758452572867,1.0035617305756295,0.00242842044432958,0.792770321170489,RealWorld_upperarm_fft,Doppelgangerger_synth
228.85178628445718,200.38263585069447,171.36010962581634,731.3206380208334,4105.946372458136,3873.2277919745306,3637.3688824890996,219.55486889622497,148.91676,123.01281,95.26797,6.9104037,1236.4575,1189.245,1151.231,80.02564,0.9969124084501731,1.0007985828554071,1.0016346841356751,0.7028021162065367,0.9968758452572867,0.9988641965831154,0.9995532342027491,0.7894549642999967,RealWorld_upperarm_fft,uncond_diffusion_unet1d_synth
20.086565881220658,12.027723086571235,15.828068049444092,60.27907991409302,399.6531139854069,259.5398219996989,357.4092812043686,1.6226264449128889,11.910835,7.146521,8.823817,0.045839846,122.871185,73.34534,105.385345,0.5179635,0.9977696999518922,0.9998823500859283,0.9959326492001231,0.6635334752500057,0.9978837396925452,0.998003906900579,0.9989257114096515,0.7831151199837526,KuHar_None,cond_diffusion_unet1d_synth
20.086565881220658,12.011453742178396,18.456328610561513,60.27580181757609,399.6531139854069,259.25606374699254,437.16419684378155,0.8532346274197963,11.910835,7.1376476,10.64925,0.023326768,122.871185,73.23371,116.706406,0.24425316,0.9977696999518922,0.9880819069285767,0.9747736859924062,0.5667554835478464,0.9978837396925452,0.9985445740723771,1.0023117291900825,0.7024611408511797,KuHar_None,timeganpt_synth
20.086565881220658,20.202889702914433,14.587773941622839,60.90286302566528,399.6531139854069,430.1637940695746,248.88830773201096,186.74642697243982,11.910835,11.693405,8.331767,5.118433,122.871185,126.87654,90.19125,56.22961,0.9977696999518922,0.9989665731188363,0.7108063551471928,0.6992424372583628,0.9978837396925452,0.9998303054050008,0.6988439748427845,0.7504118618865808,KuHar_None,Doppelgangerger_synth
20.086565881220658,12.02486301414888,14.33407060298655,60.281040032704674,399.6531139854069,259.4612134095406,319.61500754730906,1.5210489966884202,11.910835,7.145154,8.104448,0.047878098,122.871185,73.32132,93.466095,0.5172986,0.9977696999518922,0.9974114526705068,0.9955530756314368,0.6857670595248541,0.9978837396925452,0.9998937350195668,1.000134752814348,0.8312557289997736,KuHar_None,uncond_diffusion_unet1d_synth
