Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,month
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.458346875,0.63956671875,0.73513671875,0.7007300000000002,0.6674800000000001,0.6789892187500001,0.62302421875,0.5032118750000001,0.38117796875,0.099,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242675,0.13992000000000002,0.25428421875,0.186021875,0.5733442187500001,0.34167171875,0.317421875,0.56559796875,0.43950046875,0.12850171875000002,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1035,0.42132921875,0.485671875,0.6727874999999999,0.6357318750000002,0.53907421875,0.6330375,0.24738749999999998,0.4778142187500001,0.44803421875,0.16912921874999998,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965,0.34183546875000004,0.6225775,0.7076875,0.73394921875,0.73360546875,0.71736,0.680336875,0.50701171875,0.363306875,0.23892750000000001,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.34062421875,0.594321875,0.66519546875,0.68582171875,0.68586796875,0.6782217187499999,0.65296,0.5901817187499999,0.45733296875,0.246871875,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26427,0.26023171875,0.2541375,0.24943171874999998,0.16763046874999998,0.25241796875,0.199366875,0.10935171875000001,0.2999699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810546875,0.19455796875000003,0.26575,0.2797075,0.2138175,0.20361796875,0.1429375,0.10116046874999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130921875,0.22128187500000002,0.3109475,0.4284975,0.406546875,0.5076479687500001,0.55646421875,0.43916750000000004,0.29551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27728671875000005,0.18498046875000002,0.1005,0.15367921874999999,0.21256687500000002,0.28702296875,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245,0.42081,0.58702921875,0.454671875,0.23695546874999998,0.23613046875000002,0.30660296875,0.16658671875,0.1545,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26314921874999997,0.498346875,0.6458818749999999,0.712551875,0.7249204687499998,0.71613,0.699256875,0.527721875,0.55251,0.40218546875,0.18368,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259601875,0.47806171875000003,0.609336875,0.66383921875,0.6748568750000001,0.66688671875,0.648466875,0.635671875,0.51406796875,0.27005546874999997,0.16818687499999999,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27177749999999995,0.488171875,0.61246796875,0.6581375,0.6621454687499999,0.6550900000000001,0.64725546875,0.630931875,0.579121875,0.4635129687499999,0.26813546875,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18473046875,0.0,0.21385546875,0.4002,0.5426399999999999,0.5246099999999999,0.5122304687499999,0.5001368749999999,0.46051687500000005,0.35713671875,0.21035296875000004,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736275,0.4398942187500001,0.4375242187499999,0.4094718749999999,0.393236875,0.38359671874999995,0.38649687500000013,0.37028921875,0.2557775,0.167821875,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15198046875,0.30476171875,0.39372421874999997,0.439896875,0.430171875,0.41880546874999997,0.38178421874999996,0.38770921875,0.39386921875,0.35152187500000004,0.21018687500000005,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09954296875,0.3411692187499999,0.4043175,0.4155075000000001,0.38208687500000005,0.38461171875,0.3834075,0.38889296875,0.3787199999999999,0.32397750000000003,0.20238921875,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21321,0.30390546875,0.39464296875000004,0.4273729687499999,0.3973354687499999,0.3725874999999999,0.36380296875,0.3661629687499999,0.357396875,0.30673671875,0.18995421875,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20352,0.33302046875,0.381721875,0.3747192187499999,0.35162687500000006,0.356776875,0.35328046874999997,0.36431921875,0.32944999999999997,0.266986875,0.158956875,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150456875,0.33048421875,0.341906875,0.36708749999999996,0.3939904687500001,0.35179750000000004,0.205291875,0.224,0.111076875,0.15076796874999998,0.07696000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26280000000000003,0.317471875,0.2341275,0.411346875,0.4419192187499999,0.449296875,0.457051875,0.4375375,0.30463421875,0.16420421875,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27296296875000003,0.44751171875,0.538896875,0.23931796875,0.43144046875,0.5455999999999999,0.4268575,0.5322768749999999,0.5001875,0.4144875,0.256081875,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072171875,0.14620546874999998,0.349721875,0.49416000000000004,0.415281875,0.2939675,0.2945575,0.236201875,0.169981875,0.23821296874999998,0.16129546875,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18735749999999998,0.41961796875,0.59509296875,0.58604296875,0.57391421875,0.42364749999999995,0.27997921875,0.29488046874999996,0.33504546875,0.16222546875000002,0.17948671875,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.32019046874999996,0.48607999999999996,0.56959,0.542871875,0.58407421875,0.5011875,0.53085796875,0.35050546875000005,0.46844671875,0.36865296875000003,0.27897187500000004,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.08843546875000001,0.32723671875000004,0.48274687499999996,0.5435204687499999,0.5499367187499999,0.52754296875,0.5033929687500001,0.49487421875000004,0.49386046875,0.47029921875,0.40154296875,0.2632875,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23952,0.33632999999999996,0.54364921875,0.45900421875,0.5566168749999999,0.41,0.28191796875,0.376166875,0.200626875,0.0910775,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394687500000001,0.2320875,0.31213546875,0.42638046874999996,0.4097275,0.25486171875,0.070046875,0.0,0.17184,0.11313421875,0.08860187500000001,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10904296875,0.38938171875,0.5834917187499999,0.61810546875,0.6257475000000001,0.6082917187500001,0.5726875,0.5670074999999999,0.48458687500000003,0.329421875,0.23965171875,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.35685546875,0.5103175000000001,0.57590671875,0.58336171875,0.561436875,0.540271875,0.52874921875,0.523791875,0.5008518750000001,0.42464999999999997,0.28273171875,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.11317796875000001,0.34723046875,0.49152796875,0.5414975,0.5402718750000001,0.5175617187500001,0.49971796875,0.50061,0.5097679687499999,0.496546875,0.42862421875,0.286796875,0.08223749999999999,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.11733687500000001,0.34324687500000006,0.4812375,0.51095421875,0.49568921875,0.4595118749999999,0.4322668750000001,0.426046875,0.43623296875,0.43608046875,0.38180921875,0.26641296875,0.08005296875000001,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.07840171875,0.233996875,0.4222629687499999,0.49467171875000004,0.486416875,0.486241875,0.48807,0.49088000000000004,0.48475046875,0.37427296875000005,0.36203296875,0.21997171875000002,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07094546875,0.100741875,0.18008046875,0.27650671874999994,0.22233296875,0.3414875,0.27602671875,0.25813046875,0.27208171875000003,0.21952546874999998,0.13155671875000002,0.06909,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262076875,0.24597421875,0.12870171875,0.26470546875,0.24449296874999998,0.47952,0.4396875,0.427846875,0.32482187500000004,0.23074171875,0.19374187499999998,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08477296874999998,0.10972546875,0.15453171875,0.19794046875000001,0.17420546875000004,0.24475921875,0.32360171875000004,0.32476000000000005,0.42053046875,0.296631875,0.21292796875,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2009475,0.40418046874999997,0.47925421875,0.50827921875,0.532,0.5135718749999999,0.50296546875,0.5039675000000001,0.480796875,0.4176,0.28288,0.09155671875,0.0,0.0,0.0,0.0,0.0,4
